Date,open,high,low,close,volume,capital gains
2016-03-11 05:00:00,170.57557047599764,171.8892575574317,169.1008619648578,171.8468780517578,137964500,0.0
2016-03-14 04:00:00,171.3383659268879,172.08419092432308,171.00782646841748,171.62652587890625,73612000,0.0
2016-03-15 04:00:00,170.6603738515718,171.65199246655303,170.39763895346726,171.3468780517578,93169100,0.0
2016-03-16 04:00:00,170.86377691696472,172.74531353326242,170.82139740296645,172.33848571777344,129303200,0.0
2016-03-17 04:00:00,172.25373046665146,173.94032381539466,171.85538633458188,173.4318084716797,134278500,0.0
2016-03-18 04:00:00,173.9344202508719,174.45408574269595,173.6192177883122,174.1133270263672,138372400,0.0
2016-03-21 04:00:00,173.8492135571415,174.59037081442185,173.61919430521965,174.3603515625,72926700,0.0
2016-03-22 04:00:00,173.58517777086104,174.8374865169264,173.4233257893246,174.26670837402344,97471900,0.0
2016-03-23 04:00:00,173.8833060108832,174.0707272027302,172.94620005164808,173.11659240722656,81052500,0.0
2016-03-24 04:00:00,172.08576698704715,173.07398540240297,171.86427513496162,173.03990173339844,84360900,0.0
2016-03-28 04:00:00,173.45732276922877,173.6703001797799,172.6906092908885,173.14212036132812,62408200,0.0
2016-03-29 04:00:00,172.73325121807324,174.85451160492232,172.426563125988,174.74375915527344,92922900,0.0
2016-03-30 04:00:00,175.74895540415565,176.234537123041,175.14409386054828,175.5104217529297,86365300,0.0
2016-03-31 04:00:00,175.4167168955131,175.84267171503555,174.92260774497396,175.08447265625,94584100,0.0
2016-04-01 04:00:00,174.08777445639976,176.4645971010006,173.77255898805814,176.2771759033203,114423500,0.0
2016-04-04 04:00:00,176.2004230997542,176.40488603582435,175.39962618236174,175.70631408691406,63497000,0.0
2016-04-05 04:00:00,174.36032896674186,175.71486205420337,173.69584054651136,173.951416015625,99662200,0.0
2016-04-06 04:00:00,173.95148660584778,175.9108819987053,173.7725798051346,175.8512420654297,91839800,0.0
2016-04-07 04:00:00,174.7607533712139,175.11855388129385,173.01433590604665,173.74697875976562,113859000,0.0
2016-04-08 04:00:00,174.9311160888878,175.36559830914754,173.67880792303743,174.21551513671875,95040600,0.0
2016-04-11 04:00:00,174.85445533520982,175.5530274864749,173.71289952613287,173.80661010742188,83757500,0.0
2016-04-12 04:00:00,173.9769881419096,175.7063636753675,173.5339914882865,175.42523193359375,115350600,0.0
2016-04-13 04:00:00,176.34534050868106,177.28244655160904,176.20903181168921,177.19725036621094,96336400,0.0
2016-04-14 04:00:00,177.25687501801877,177.70838616366478,176.85647637956114,177.20574951171875,65212900,0.0
2016-04-15 04:00:00,177.2057317335134,177.3420404050816,176.68606629738127,177.00979614257812,75761600,0.0
2016-04-18 04:00:00,177.00979196516653,178.28765648296246,176.34530345584142,178.2535858154297,82531000,0.0
2016-04-19 04:00:00,178.67953075432632,179.07140190523577,177.9980004494424,178.81582641601562,88316100,0.0
2016-04-20 04:00:00,178.85847281115883,179.68482641669232,178.3814053686061,178.98626708984375,81100300,0.0
