Date,open,high,low,close,volume,capital gains
2016-04-12 04:00:00,24.91989869960094,24.95633879389864,24.546396420846147,24.828800201416016,3492600,0.0
2016-04-13 04:00:00,25.033774405695215,25.352618318998548,24.974561851662536,25.33439826965332,3935400,0.0
2016-04-14 04:00:00,25.05654793980449,25.09754218097365,24.842468447085075,25.06110382080078,4771400,0.0
2016-04-15 04:00:00,25.092986864963915,25.092986864963915,24.865241477457456,24.874351501464844,5842200,0.0
2016-04-18 04:00:00,24.778697885221558,24.965449026160012,24.724037743318096,24.906234741210938,3473600,0.0
2016-04-19 04:00:00,24.960892407011887,24.997332500536,24.591946016656326,24.69670867919922,5667800,0.0
2016-04-20 04:00:00,24.573728302108034,24.93356644079294,24.555508253616768,24.81513786315918,5986000,0.0
2016-04-21 04:00:00,24.787806495175086,24.84702078089782,24.56917113738273,24.678489685058594,4348000,0.0
2016-04-22 04:00:00,24.696707903642523,24.883459033190793,24.496290870672215,24.69215202331543,3210000,0.0
2016-04-25 04:00:00,24.742258887432712,24.75592305473463,24.500849331448563,24.569171905517578,2096800,0.0
2016-04-26 04:00:00,24.73315023206389,25.038329973317044,24.73315023206389,24.833358764648438,4501000,0.0
2016-04-27 04:00:00,24.660271387773207,25.161312305306332,24.637497195512495,25.1248722076416,6979200,0.0
2016-04-28 04:00:00,24.833356821492867,25.111206467329247,24.45529865091304,24.5008487701416,6869000,0.0
2016-04-29 04:00:00,24.418861333440134,24.418861333440134,23.744735178171158,23.89504623413086,18970400,0.0
2016-05-02 04:00:00,23.94059356425033,24.104568768664457,23.822165000576558,24.054466247558594,6567800,0.0
2016-05-03 04:00:00,23.835831492049163,23.931484131373253,23.676408688949717,23.803945541381836,8778600,0.0
2016-05-04 04:00:00,23.603532308979414,23.785729317766098,23.475995445364404,23.548873901367188,6204600,0.0
2016-05-05 04:00:00,23.658190222116264,23.831277203090007,23.535207504389607,23.63541603088379,7554600,0.0
2016-05-06 04:00:00,23.480546078822538,23.667297203011675,23.366673399742353,23.639968872070312,6249600,0.0
2016-05-09 04:00:00,23.685517525315685,23.808500228665775,23.54887065633532,23.6171932220459,4660200,0.0
2016-05-10 04:00:00,23.676410787832417,23.8859361318477,23.57164811582477,23.88138198852539,4536800,0.0
2016-05-11 04:00:00,23.767508158530678,23.963369325676403,23.767508158530678,23.772062301635742,1805000,0.0
2016-05-12 04:00:00,23.858606327736645,23.87682463746357,23.175370192535613,23.34845542907715,13003400,0.0
2016-05-13 04:00:00,23.498765121547645,23.635411983099857,23.384892447327616,23.416776657104492,4632600,0.0
2016-05-16 04:00:00,23.430442198719412,24.013471506523835,23.430442198719412,23.88593292236328,3655800,0.0
2016-05-17 04:00:00,23.80850142131648,23.940594154223472,23.62175028559115,23.662744522094727,4212200,0.0
2016-05-18 04:00:00,23.649078191824696,24.259435847895695,23.649078191824696,24.08179473876953,6193200,0.0
2016-05-19 04:00:00,23.890492540265544,24.095463745484576,23.70829552727985,23.872272491455078,3431200,0.0
2016-05-20 04:00:00,24.18656062001608,24.664827346801758,24.18656062001608,24.664827346801758,8714400,0.0
2016-05-23 04:00:00,24.89712581508742,25.047438605609077,24.796917288072983,24.824247360229492,7665600,0.0
2016-05-24 04:00:00,24.9472320486824,25.430052936219287,24.9472320486824,25.42549705505371,6043200,0.0
2016-05-25 04:00:00,25.562138379471072,25.62135265879909,25.3844972790462,25.566694259643555,6215400,0.0
2016-05-26 04:00:00,25.603135940803266,25.698788586146982,25.53481336736893,25.653240203857422,5014000,0.0
2016-05-27 04:00:00,25.657796400904733,25.85365583721171,25.657796400904733,25.8217716217041,2803800,0.0
2016-05-31 04:00:00,25.935643465646802,25.935643465646802,25.73978229820506,25.91742515563965,7380000,0.0
2016-06-01 04:00:00,25.81721888487949,26.06318433581707,25.785334667634935,26.02219009399414,3819600,0.0
2016-06-02 04:00:00,25.908316621544383,26.01763343811035,25.8582123566352,26.01763343811035,4484600,0.0
2016-06-03 04:00:00,26.158834170410575,26.213492574434945,25.903758722364625,26.06773567199707,5199000,0.0
2016-06-06 04:00:00,26.07684573648948,26.199828448906683,25.935642976849138,26.00396728515625,5914800,0.0
2016-06-07 04:00:00,26.104178388302266,26.309147858370718,26.076848314765368,26.277263641357422,7954600,0.0
2016-06-08 04:00:00,26.27270455239785,26.33191883180175,26.190716084779893,26.281814575195312,4424600,0.0
2016-06-09 04:00:00,26.054069217936355,26.30914290602851,25.990300795913317,26.281814575195312,6188400,0.0
2016-06-10 04:00:00,25.94931100004777,26.0221894573322,25.75344982030346,25.82632827758789,5754000,0.0
2016-06-13 04:00:00,25.685124375637464,26.003968263804655,25.67601435168304,25.717008590698242,3332200,0.0
2016-06-14 04:00:00,25.66690339635582,25.762557775626558,25.448268042061482,25.685123443603516,7676600,0.0
2016-06-15 04:00:00,25.853656299550728,25.853656299550728,25.621356762761188,25.65779685974121,2736800,0.0
2016-06-16 04:00:00,25.379947278858396,25.71245534579406,25.234190365614257,25.67146110534668,7024600,0.0
2016-06-17 04:00:00,25.698786422047796,25.698786422047796,25.32984003891696,25.498371124267578,10150400,0.0
2016-06-20 04:00:00,25.86276622080831,26.186165998760107,25.86276622080831,25.92653465270996,5203600,0.0
2016-06-21 04:00:00,26.04040474720929,26.095064887000415,25.917423776577458,26.049514770507812,6131000,0.0
2016-06-22 04:00:00,26.054073535338656,26.300038978951292,25.990305102748593,26.01763343811035,7197800,0.0
2016-06-23 04:00:00,26.30003893951503,26.66898536682129,26.263598842341366,26.66898536682129,6354600,0.0
2016-06-24 04:00:00,25.484706402708778,25.92653122427022,25.111204147338867,25.111204147338867,15770000,0.0
2016-06-27 04:00:00,24.865243275907133,24.892573349906023,24.18200706397075,24.33687400817871,15619800,0.0
2016-06-28 04:00:00,24.696712175049147,25.001890182495117,24.596503641232477,25.001890182495117,10836000,0.0
2016-06-29 04:00:00,25.30706592863177,25.571249652095265,25.202303267813548,25.512035369873047,10907400,0.0
2016-06-30 04:00:00,25.603133249486756,26.172496656053667,25.502926471471252,25.967525482177734,7017200,0.0
2016-07-01 04:00:00,25.803552300179454,25.86276484805411,25.73978213410317,25.776222229003906,3211400,0.0
2016-07-05 04:00:00,25.55758854503066,25.580362737054518,25.243298787399215,25.366281509399414,5103200,0.0
2016-07-06 04:00:00,25.174976011479696,25.43915976446631,24.97000480977317,25.402721405029297,6892400,0.0
2016-07-07 04:00:00,25.457380724068134,25.87643316672794,25.366282215876044,25.689682006835938,3192400,0.0
2016-07-08 04:00:00,25.944755396597,26.391136169433594,25.853656889627196,26.391136169433594,5685600,0.0
2016-07-11 04:00:00,26.546002845765766,26.805632458631585,26.518674510238508,26.74641990661621,2958400,0.0
2016-07-12 04:00:00,26.942280701511855,27.060707541409815,26.851182196750635,27.037933349609375,2907800,0.0
2016-07-13 04:00:00,27.065258472544784,27.170022870000018,26.983271739305568,27.042484283447266,1979000,0.0
2016-07-14 04:00:00,27.27934317861855,27.32033741928634,27.042487758933476,27.270233154296875,3159600,0.0
2016-07-15 04:00:00,27.252012899589907,27.252012899589907,27.101700115341874,27.192798614501953,4029400,0.0
2016-07-18 04:00:00,27.876036653446896,28.003573518435413,27.83504241290638,27.985353469848633,5257200,0.0
2016-07-19 04:00:00,27.885143806314286,27.92613804263349,27.78948942986328,27.876033782958984,1668200,0.0
2016-07-20 04:00:00,27.989905520607266,28.35429775468169,27.944355405373443,28.3041934967041,4552800,0.0
2016-07-21 04:00:00,28.263201411892616,28.27686731628201,27.935249245056333,28.062786102294922,7103200,0.0
2016-07-22 04:00:00,27.98079605546915,28.23131561279297,27.862367491059096,28.23131561279297,4302600,0.0
2016-07-25 04:00:00,28.244980475029354,28.38618323221112,28.244980475029354,28.3634090423584,2636200,0.0
2016-07-26 04:00:00,28.613930818130004,29.288058705293732,28.50916814666036,29.18329429626465,17223200,0.0
2016-07-27 04:00:00,29.38826339497972,29.38826339497972,28.937328498905874,29.07853126525879,5555600,0.0
2016-07-28 04:00:00,29.05575536632381,29.192400506284653,28.928216774753587,29.042089462280273,3439800,0.0
2016-07-29 04:00:00,29.04208901434402,29.101303297461204,28.796125333625124,28.923662185668945,3932000,0.0
2016-08-01 04:00:00,28.996543357123706,29.10586191025166,28.923664900891556,29.005653381347656,2496600,0.0
2016-08-02 04:00:00,28.94643919503039,29.064867772801076,28.463620072369864,28.6230411529541,11176000,0.0
2016-08-03 04:00:00,28.550160229133326,28.6959171295166,28.504611849348294,28.6959171295166,2550600,0.0
2016-08-04 04:00:00,28.700471400899854,28.914552609477955,28.682253091439904,28.900888442993164,3049800,0.0
2016-08-05 04:00:00,29.05120220033289,29.278947596666786,28.973769599607916,29.23795509338379,1860800,0.0
2016-08-08 04:00:00,29.34271602963076,29.379156127072736,29.187850828180814,29.23795509338379,1544600,0.0
2016-08-09 04:00:00,29.383706931198038,29.506687894917693,29.383706931198038,29.43381118774414,3950000,0.0
2016-08-10 04:00:00,29.49758470619967,29.49758470619967,29.146856587338334,29.23795509338379,1284600,0.0
2016-08-11 04:00:00,29.329050221304502,29.39737453140664,29.201513362510525,29.35637855529785,1214600,0.0
2016-08-12 04:00:00,29.37915396476238,29.543130916063575,29.37459808413771,29.47936248779297,2661400,0.0
2016-08-15 04:00:00,29.57501500291942,29.88019297620378,29.57501500291942,29.81186866760254,3495200,0.0
2016-08-16 04:00:00,29.775429197994455,29.779981603045073,29.60689638292596,29.63878059387207,1530000,0.0
2016-08-17 04:00:00,29.643342244438408,29.643342244438408,29.415596843313566,29.57501792907715,4162200,0.0
2016-08-18 04:00:00,29.597793516637303,29.802762985229492,29.597793516637303,29.802762985229492,2669800,0.0
2016-08-19 04:00:00,29.8437536505436,30.012286486086523,29.74354860048112,29.957626342773438,1981200,0.0
2016-08-22 04:00:00,29.902971221602765,30.02595220652112,29.830091026748214,29.966739654541016,1880600,0.0
2016-08-23 04:00:00,30.148937428059593,30.267362535010975,30.089721399464853,30.112497329711914,3425000,0.0
2016-08-24 04:00:00,30.121606326101357,30.153490544126687,29.79820826466756,29.875640869140625,3948200,0.0
2016-08-25 04:00:00,29.907524504072615,30.103382191709642,29.884748576379693,29.975845336914062,3200800,0.0
2016-08-26 04:00:00,30.057837539376628,30.34024309224848,29.92119238162761,30.10338592529297,4488200,0.0
2016-08-29 04:00:00,30.19904066958056,30.30835748579444,30.153488810632425,30.208148956298828,2169000,0.0
2016-08-30 04:00:00,30.21725354458498,30.358458034827443,30.076052529461027,30.15804100036621,2923200,0.0
2016-08-31 04:00:00,30.212701139342503,30.230921185667935,30.01228410488127,30.15804100036621,2065000,0.0
2016-09-01 04:00:00,30.185368908197134,30.435890197753906,30.07149622660196,30.435890197753906,3622400,0.0
2016-09-02 04:00:00,30.55431859921473,30.55431859921473,30.294689025545704,30.40856170654297,4418800,0.0
2016-09-06 04:00:00,30.495103716149174,30.554319736547768,30.240030013258508,30.404006958007812,4397000,0.0
2016-09-07 04:00:00,30.53154814381978,30.581652410446075,30.17170999037594,30.203594207763672,7942000,0.0
2016-09-08 04:00:00,30.10338840087586,30.21726111259069,29.953079062503008,30.144384384155273,7480000,0.0
2016-09-09 04:00:00,29.88019589406977,29.88475177511973,29.0102085323958,29.05120277404785,21847200,0.0
2016-09-12 04:00:00,28.887225119018733,29.66156154846381,28.72324989387779,29.64789390563965,13353800,0.0
2016-09-13 04:00:00,29.547688300980493,29.720773547224212,29.196958452517556,29.324495315551758,7442600,0.0
2016-09-14 04:00:00,29.36093024516133,29.65699989659848,29.2288375245165,29.57045555114746,5247200,0.0
2016-09-15 04:00:00,29.643338486060177,30.358458815919754,29.49302570634686,30.30379867553711,10300600,0.0
2016-09-16 04:00:00,30.72285133965044,30.72285133965044,30.094275322094504,30.31746482849121,5363600,0.0
2016-09-19 04:00:00,30.631753189204524,30.827614352318683,30.353903551411914,30.42222785949707,4351800,0.0
2016-09-20 04:00:00,30.59987106304321,30.636311159857144,30.2445888069046,30.30835723876953,2850400,0.0
2016-09-21 04:00:00,30.55432031430678,30.78206568908524,30.35390327246377,30.727405548095703,7751800,0.0
2016-09-22 04:00:00,31.037140175229222,31.15101286547445,30.768402294307474,30.8731632232666,6243200,0.0
2016-09-23 04:00:00,30.85949868475794,30.87316285140379,30.485996404257133,30.513324737548828,4215400,0.0
2016-09-26 04:00:00,30.335681712733574,30.404006016783747,30.135268156003118,30.230920791625977,3491200,0.0
2016-09-27 04:00:00,30.176262158146063,30.741069714563427,30.130713778214098,30.727405548095703,8105600,0.0
2016-09-28 04:00:00,30.80484062877441,30.905049157787076,30.554322781361662,30.768404006958008,3194400,0.0
2016-09-29 04:00:00,30.718300591558936,31.333212475084263,30.440450926204996,31.146459579467773,13499000,0.0
2016-09-30 04:00:00,31.35142485192641,31.7704754503616,31.342313092111034,31.6429386138916,6644800,0.0
2016-10-03 04:00:00,31.58828750233719,31.797812861397674,31.360542093560255,31.396982192993164,4400000,0.0
2016-10-04 04:00:00,31.52907041899888,31.647498987587937,31.219336568540417,31.26488494873047,7234000,0.0
2016-10-05 04:00:00,31.424305776725504,31.75681555229638,31.374201516363883,31.50629425048828,8053000,0.0
2016-10-06 04:00:00,31.588287101377393,31.747708190473837,31.32865747767201,31.688495635986328,4965800,0.0
2016-10-07 04:00:00,31.7750378099009,31.7750378099009,31.433419724642146,31.71126937866211,4203000,0.0
2016-10-10 04:00:00,31.89801711432895,31.98000558948481,31.592839141572725,31.611059188842773,3550200,0.0
2016-10-11 04:00:00,31.483524264493077,31.556400982925346,30.709187846046948,30.95970916748047,8279400,0.0
2016-10-12 04:00:00,30.914160784070436,31.005257550890498,30.64086353337245,30.95970916748047,8534800,0.0
2016-10-13 04:00:00,30.668191947686093,30.731960372422968,30.089716769563505,30.60442352294922,13193800,0.0
2016-10-14 04:00:00,30.813951413842,31.1419053256267,30.763847150923848,30.8002872467041,4692200,0.0
2016-10-17 04:00:00,30.74107096856958,30.927823851562987,30.64541832427495,30.672746658325195,1803000,0.0
2016-10-18 04:00:00,31.023474871564968,31.182895937042563,30.932378112754513,31.018918991088867,5397800,0.0
2016-10-19 04:00:00,30.686418609986582,30.813955486957024,30.545214088952793,30.700082778930664,13399600,0.0
2016-10-20 04:00:00,30.659084780089966,31.069027197040903,30.53154791150946,30.96881866455078,7140800,0.0
2016-10-21 04:00:00,30.864049880259984,30.964258387276377,30.63630453708387,30.927818298339844,4053400,0.0
2016-10-24 04:00:00,31.12368880248283,31.3241024017334,31.069028652622205,31.3241024017334,2598200,0.0
2016-10-25 04:00:00,31.251222532178478,31.36053934577981,31.187454101317794,31.237558364868164,2844600,0.0
2016-10-26 04:00:00,30.795733193347672,31.342320762010402,30.795733193347672,31.146459579467773,2260000,0.0
2016-10-27 04:00:00,31.424314925246016,31.533635238835085,31.028040082624468,31.055368423461914,5114800,0.0
2016-10-28 04:00:00,31.137347557037003,31.301324502987537,30.86860621084973,30.877717971801758,4301600,0.0
2016-10-31 04:00:00,31.046248934432448,31.21022239542059,31.03258129382492,31.096349716186523,3145400,0.0
2016-11-01 04:00:00,31.13734488549155,31.273993487098913,30.499657203187684,30.809391021728516,5390400,0.0
2016-11-02 04:00:00,30.786617116460956,30.964261700253854,30.540655177618376,30.618087768554688,3659800,0.0
2016-11-03 04:00:00,30.654529855529447,30.813950928156792,30.454112807015786,30.49055290222168,5384400,0.0
2016-11-04 04:00:00,30.29013466758569,30.636308608248452,30.180817861367466,30.331127166748047,6104000,0.0
2016-11-07 05:00:00,30.82761451763897,31.24666517930114,30.782066137044158,31.242109298706055,4196000,0.0
2016-11-08 05:00:00,31.146453512732087,31.45618733467579,31.041692595451348,31.29676628112793,1879000,0.0
2016-11-09 05:00:00,30.531548275069564,31.137351883159724,30.42223145428728,31.046255111694336,10449400,0.0
2016-11-10 05:00:00,31.296766394058537,31.301322274210154,30.121599523462418,30.4677734375,11724200,0.0
2016-11-11 05:00:00,30.540652784403775,31.22844123840332,30.540652784403775,31.22844123840332,13167800,0.0
2016-11-14 05:00:00,31.192009703371458,31.21478215697885,30.809395646507863,30.89138412475586,5860400,0.0
2016-11-15 05:00:00,31.005255357202465,31.47896615641232,30.987035310103778,31.406085968017578,5905600,0.0
2016-11-16 05:00:00,31.346873950619834,31.693047901103157,31.296769689032036,31.65205192565918,3667800,0.0
2016-11-17 05:00:00,31.738601503960506,31.980011090355692,31.579180406823994,31.852474212646484,3043200,0.0
2016-11-18 05:00:00,31.86612753681329,32.07565283247437,31.784139075457382,32.03466033935547,10706200,0.0
2016-11-21 05:00:00,32.33984285538305,32.33984285538305,32.02100072432107,32.24419021606445,7345400,0.0
2016-11-22 05:00:00,32.49470659843094,32.66779529771372,32.458269981582646,32.61769104003906,6829600,0.0
2016-11-23 05:00:00,32.59036855119154,32.69057360938645,32.47193996862784,32.56759262084961,3642200,0.0
2016-11-25 05:00:00,32.64046988690987,32.67690650701845,32.52204131498042,32.66324234008789,887000,0.0
2016-11-28 05:00:00,32.594913402050885,32.717897837200454,32.50837253207265,32.58124923706055,6545000,0.0
2016-11-29 05:00:00,32.43549891163971,32.64047185330278,32.321626213533214,32.458274841308594,5897600,0.0
2016-11-30 05:00:00,32.50382468983966,32.54026478890393,32.34895600637606,32.3671760559082,3534600,0.0
2016-12-01 05:00:00,32.31706704104446,32.31706704104446,30.741069476782044,30.827613830566406,22106600,0.0
2016-12-02 05:00:00,30.804843140974636,31.3559866203723,30.79117897228928,31.3241024017334,7593000,0.0
2016-12-05 05:00:00,31.538181058435264,31.72948982969919,31.37875997831442,31.638389587402344,5308000,0.0
2016-12-06 05:00:00,31.752256871110934,31.98455810546875,31.67482428469777,31.98455810546875,5366200,0.0
2016-12-07 05:00:00,31.884353318291147,32.64502205628474,31.78870067535052,32.622249603271484,6927000,0.0
2016-12-08 05:00:00,32.6268026548894,32.941092398717075,32.59491843994448,32.818111419677734,5062000,0.0
2016-12-09 05:00:00,33.06407288255858,33.114177144595736,32.512929475268585,32.64957809448242,6822400,0.0
2016-12-12 05:00:00,32.52659183413234,32.61768858206595,32.230522190670825,32.51292419433594,7697000,0.0
2016-12-13 05:00:00,32.57670094063455,33.11418023112464,32.57670094063455,33.091407775878906,7620200,0.0
2016-12-14 05:00:00,32.895543202124756,33.00030413072741,32.65868606115417,32.736122131347656,6313200,0.0
2016-12-15 05:00:00,32.831774524151136,33.341921946758546,32.82721864355823,33.25993347167969,11967400,0.0
2016-12-16 05:00:00,33.32370653285438,33.37380732064294,32.69968292444731,32.8317756652832,6983000,0.0
2016-12-19 05:00:00,32.917183437705724,33.23859405517578,32.89422403512372,33.23859405517578,3446600,0.0
2016-12-20 05:00:00,33.27991517451873,33.41766105954343,33.18348850095524,33.28909683227539,2349200,0.0
2016-12-21 05:00:00,33.51408647960817,33.51408647960817,33.21563178735237,33.2569580078125,4060200,0.0
2016-12-22 05:00:00,33.569187844084944,33.569187844084944,33.25236632343016,33.426849365234375,1515200,0.0
2016-12-23 05:00:00,33.33041884950524,33.58295822143555,33.33041884950524,33.58295822143555,1045000,0.0
2016-12-27 05:00:00,33.67020251544874,33.9640646253785,33.67020251544874,33.86764144897461,2561200,0.0
2016-12-28 05:00:00,34.00079713425324,34.13395044263603,33.307464599609375,33.307464599609375,3869800,0.0
2016-12-29 05:00:00,33.17431190345409,33.362569195749934,33.05952189686774,33.316650390625,2533800,0.0
2016-12-30 05:00:00,33.481942618665904,33.61050684380472,32.83911798985941,32.89421844482422,3038600,0.0
2017-01-03 05:00:00,33.44521187190799,33.44521187190799,32.747290230944095,32.94932174682617,5741400,0.0
2017-01-04 05:00:00,33.09625404805498,33.197269809796204,32.958504645114616,33.054927825927734,3870400,0.0
2017-01-05 05:00:00,33.13298583011301,33.252364902642434,32.86207962036133,32.86207962036133,3016600,0.0
2017-01-06 05:00:00,32.90799581807882,33.16053521517091,32.77943158069111,33.0319709777832,5188000,0.0
2017-01-09 05:00:00,33.07788962671416,33.50490860306712,33.07788962671416,33.4130744934082,4708400,0.0
2017-01-10 05:00:00,33.39011378885451,33.6151011946977,33.39011378885451,33.5416374206543,3542000,0.0
2017-01-11 05:00:00,33.44980644552837,33.69316069336881,33.408483725606594,33.68397903442383,4425800,0.0
2017-01-12 05:00:00,33.463579604856925,33.463579604856925,32.9630968853643,33.123802185058594,7836000,0.0
2017-01-13 05:00:00,33.44979919581122,33.67937915391989,33.39470224785692,33.61509704589844,2261400,0.0
2017-01-17 05:00:00,33.51867714837586,33.550818205516926,33.137573540051434,33.22022247314453,3131400,0.0
2017-01-18 05:00:00,33.39470787443046,33.80794906616211,33.33501483327292,33.80794906616211,4002200,0.0
2017-01-19 05:00:00,33.57836787461116,33.81254044387628,33.48653728040774,33.550819396972656,2134200,0.0
2017-01-20 05:00:00,33.867641452179306,34.092628863809665,33.82172615433206,33.872230529785156,5442000,0.0
2017-01-23 05:00:00,33.77580807528292,33.83090853574491,33.40848218154123,33.57378005981445,3328600,0.0
2017-01-24 05:00:00,33.72070934983241,34.230377197265625,33.72070934983241,34.230377197265625,8233400,0.0
2017-01-25 05:00:00,34.556382149945094,34.6757612262152,34.3773100324272,34.65280532836914,5480400,0.0
2017-01-26 05:00:00,34.68953712981502,34.68953712981502,34.262518217651206,34.38648986816406,5233200,0.0
2017-01-27 05:00:00,34.55179046352823,34.82728576660156,34.55179046352823,34.82728576660156,3379800,0.0
2017-01-30 05:00:00,34.72168034648261,34.72168034648261,34.276294587455055,34.6619873046875,3569400,0.0
2017-01-31 05:00:00,34.47831794697796,34.602293091563936,34.05130256906181,34.179866790771484,4364800,0.0
2017-02-01 05:00:00,34.5793355431972,34.67575871463728,34.30384026720948,34.52882766723633,3412600,0.0
2017-02-02 05:00:00,34.32220518186701,34.63902665838788,34.20741519798117,34.56555938720703,2290200,0.0
2017-02-03 05:00:00,34.73544979507459,34.80432448597025,34.639026629065576,34.71708297729492,3290600,0.0
2017-02-06 05:00:00,34.73545521939737,34.80891899887591,34.556383096971956,34.67576217651367,1919800,0.0
2017-02-07 05:00:00,34.850244853331176,34.91452697336383,34.66658015190383,34.82269287109375,2852800,0.0
2017-02-08 05:00:00,34.81810187465462,34.96503292707727,34.69871929983853,34.85942459106445,2678600,0.0
2017-02-09 05:00:00,34.90534414287775,34.923710964558474,34.5563850402832,34.5563850402832,3577800,0.0
2017-02-10 05:00:00,34.868611749855106,34.868611749855106,34.32221022527272,34.59311294555664,4023000,0.0
2017-02-13 05:00:00,34.85024477527288,35.04768371582031,34.76759583497133,35.04768371582031,3427000,0.0
2017-02-14 05:00:00,34.859424295338556,34.859424295338556,34.59311067035906,34.77677536010742,3845400,0.0
2017-02-15 05:00:00,34.88237855224618,35.13491439819336,34.73544752273318,35.13491439819336,3246000,0.0
2017-02-16 05:00:00,35.167058287873274,35.26807403564453,35.04308664486186,35.26807403564453,3860000,0.0
2017-02-17 05:00:00,35.08900821674699,35.396644592285156,35.00635927224732,35.396644592285156,3377000,0.0
2017-02-21 05:00:00,35.57571408240979,35.73182678222656,35.46551317336132,35.73182678222656,2242200,0.0
2017-02-22 05:00:00,35.61244806323084,35.69509700239043,35.47470216670669,35.57571792602539,2620200,0.0
2017-02-23 05:00:00,35.56193966621492,35.57112482771722,35.0522717993309,35.18083953857422,5455400,0.0
2017-02-24 05:00:00,34.79514582334507,35.2451241851973,34.66658157799099,35.23134994506836,2751600,0.0
2017-02-27 05:00:00,35.20839111661876,35.40123748779297,35.130334752540584,35.40123748779297,3777400,0.0
2017-02-28 05:00:00,35.32776902820084,35.34613584727838,34.987988129935225,35.07522964477539,4832800,0.0
2017-03-01 05:00:00,35.359907448718396,35.53438696227376,35.084412189326464,35.48387908935547,3665200,0.0
2017-03-02 05:00:00,35.44715287935816,35.52062016557904,35.1578833218677,35.17165756225586,3834400,0.0
2017-03-03 05:00:00,35.26807561411554,35.29562759399414,35.05226987114777,35.29562759399414,2671000,0.0
2017-03-06 05:00:00,35.1349194348715,35.35072518171077,34.997173545457386,35.30940246582031,5125000,0.0
2017-03-07 05:00:00,35.2267576252841,35.548168241053375,35.18084232347606,35.396644592285156,3065800,0.0
2017-03-08 05:00:00,35.39205359380481,35.67214147368234,35.35072737224097,35.43337631225586,3001000,0.0
2017-03-09 05:00:00,35.32317572204868,35.50684040593869,35.217567390300374,35.447147369384766,2138200,0.0
2017-03-10 05:00:00,35.66754339187953,35.87416395849367,35.59866870197074,35.78233337402344,3582200,0.0
2017-03-13 04:00:00,35.8971318978529,35.95682144165039,35.727241422734245,35.95682144165039,5468200,0.0
2017-03-14 04:00:00,35.83743604589295,35.851210284105264,35.59407832606306,35.828250885009766,2539800,0.0
2017-03-15 04:00:00,35.84202599484569,36.18180689353719,35.736421163908176,36.15425491333008,4813800,0.0
2017-03-16 04:00:00,36.20935313237409,36.30118371908789,36.09456314742569,36.18180465698242,3208400,0.0
2017-03-17 04:00:00,36.305773418273894,36.374648104399775,36.181801785736944,36.27822494506836,4099000,0.0
2017-03-20 04:00:00,36.429756444347994,36.65474738960008,36.28282536944517,36.507816314697266,2270400,0.0
2017-03-21 04:00:00,36.631779839323784,36.723613930160425,35.722645110271436,35.80988311767578,10765000,0.0
2017-03-22 04:00:00,35.84202630704062,36.190988866765686,35.75019571385051,36.15884780883789,6625800,0.0
2017-03-23 04:00:00,36.094564128833845,36.22312835497374,35.96140732229969,36.048648834228516,2660600,0.0
2017-03-24 04:00:00,36.60423445905706,36.7282061132797,36.2185382511516,36.33332824707031,3248400,0.0
2017-03-27 04:00:00,36.17721989758775,36.51699734561745,35.96600669999561,36.49863052368164,2495800,0.0
