Date,open,high,low,close,volume
2014-03-14 04:00:00,27.62194676538438,28.43964252104088,27.46919032125732,27.972387313842773,248600
2014-03-17 04:00:00,28.080222299878756,28.529505856676817,27.693838166811503,27.783695220947266,105000
2014-03-18 04:00:00,27.855578306187166,27.972391267557253,27.747749507023485,27.882535934448242,189000
2014-03-19 04:00:00,27.783692832730274,27.93644929746628,27.62195049196502,27.74774932861328,137200
2014-03-20 04:00:00,27.69383852316336,28.03529499049682,27.657896729375025,27.774709701538086,54000
2014-03-21 04:00:00,27.87355227508303,28.27790644787283,27.711809920414808,27.783695220947266,252100
2014-03-24 04:00:00,27.918479171685544,27.918479171685544,26.957012660997545,27.35238265991211,182800
2014-03-25 04:00:00,27.307455937199574,27.729783606911614,27.15469944868517,27.424270629882812,133600
2014-03-26 04:00:00,27.74774428562586,27.88253068768735,27.29846084910168,27.32541847229004,278000
2014-03-27 04:00:00,27.428885217354406,27.545834525397495,27.024065045147207,27.12302017211914,109300
2014-03-28 04:00:00,27.141006736727597,27.320927918052206,26.196424824412276,26.322368621826172,274600
2014-03-31 04:00:00,26.511280119203064,27.176985639303624,26.30437199454788,26.970077514648438,263400
2014-04-01 04:00:00,26.970086076113613,27.49185552592478,26.889121703224312,27.464868545532227,223200
2014-04-02 04:00:00,27.46485707952785,27.842690089988597,27.203971605608594,27.77971649169922,101000
2014-04-03 04:00:00,27.851701065240864,28.076601758787795,27.50085653238161,27.671781539916992,152600
2014-04-04 04:00:00,27.78871881809459,27.90566809615501,26.376343262056707,26.574256896972656,193500
2014-04-07 04:00:00,26.520283150484556,26.520283150484556,25.449757335726826,25.629676818847656,297800
2014-04-08 04:00:00,25.719638886376927,26.079479589013506,25.46774953660341,25.64767074584961,189600
2014-04-09 04:00:00,25.809592176062655,26.38533713710393,25.755614799073538,26.304372787475586,161600
2014-04-10 04:00:00,26.259399660858513,26.75418039107087,25.161883420535055,25.19786834716797,407600
2014-04-11 04:00:00,25.11689598675144,25.566697131416866,23.87544558245116,24.10934066772461,471300
2014-04-14 04:00:00,24.31625383685574,24.649105768728628,23.587574647036956,23.740507125854492,251400
2014-04-15 04:00:00,23.794489277261277,24.298266249030153,22.61600864471454,24.235294342041016,589800
2014-04-16 04:00:00,24.415208971887402,24.856013948935043,24.163321394063285,24.65810203552246,230800
2014-04-17 04:00:00,24.613125801494203,24.918990799355598,24.604129570279966,24.89200210571289,268000
