Date,open,high,low,close,volume
2014-03-14 04:00:00,36.719397190060185,37.2204289008262,36.67555706468738,36.907283782958984,1468800
2014-03-17 04:00:00,37.00123256493177,37.0325466025284,36.54403853741089,36.70061111450195,1234900
2014-03-18 04:00:00,36.75070506408916,36.76949300349762,36.425033909401414,36.5690803527832,1639100
2014-03-19 04:00:00,36.60665656078248,36.951115635495334,35.73611371027117,35.8112678527832,2013900
2014-03-20 04:00:00,35.742380674135696,35.77369470557061,35.35408142830632,35.729854583740234,2027200
2014-03-21 04:00:00,36.16199126060931,36.49392424758418,35.88016023907069,36.4688720703125,3762100
2014-03-24 04:00:00,36.48139836651732,36.60665686448129,36.17451516596093,36.30603790283203,1394400
2014-03-25 04:00:00,36.450085030523866,36.67554985331319,36.22462020773454,36.59413146972656,1096500
2014-03-26 04:00:00,36.731912660773006,36.83838082329189,36.35613719451977,36.37492752075195,1228400
2014-03-27 04:00:00,36.36240812100915,36.825861508790865,36.21209742904021,36.81333541870117,1083100
2014-03-28 04:00:00,36.838380960538395,37.20789218972191,36.80080269704098,37.03253173828125,1034000
2014-03-31 04:00:00,37.13901007672923,37.47094552246764,36.81960311136287,37.32689666748047,1534800
2014-04-01 04:00:00,37.36446427264252,37.39577829730873,36.89474673532849,37.251731872558594,1754800
2014-04-02 04:00:00,37.23921188626826,37.627513500892164,37.14526979687783,37.49599075317383,1369900
2014-04-03 04:00:00,37.55862222953121,37.63377638092135,37.03880024207325,37.25800323486328,1375500
2014-04-04 04:00:00,37.40204290757889,37.92812665016551,37.22668006731204,37.852970123291016,1501500
2014-04-07 04:00:00,37.7903579908313,38.736055322485136,37.78409613884106,38.3289680480957,1903400
2014-04-08 04:00:00,38.26632613948288,38.92393268988295,38.26632613948288,38.892616271972656,1839200
2014-04-09 04:00:00,38.980291204729916,39.00534098936449,38.51683554694184,38.78614044189453,1660500
2014-04-10 04:00:00,38.79867677721244,39.118083714910576,38.38532535772269,38.623313903808594,1644000
2014-04-11 04:00:00,38.61078183843299,39.04918295420268,38.53562531363799,38.685935974121094,2215300
2014-04-14 04:00:00,38.81119658525328,38.88635072505736,38.36026696821471,38.635833740234375,2196700
2014-04-15 04:00:00,38.59826927387064,39.393658188313836,38.45422280120722,39.28092575073242,2133100
2014-04-16 04:00:00,39.32475937438935,39.418701464099826,39.01787614747752,39.34981155395508,1569500
2014-04-17 04:00:00,39.24959947646415,39.293441981505524,38.454213150738816,38.79240798950195,1885200
2014-04-21 04:00:00,38.84251599057078,39.0867687705921,38.729783570698274,38.94272232055664,1316700
2014-04-22 04:00:00,38.85504361544352,38.94272385900657,38.34774770597627,38.69847106933594,1493800
2014-04-23 04:00:00,38.75482932118891,38.79866943396559,38.42289396702787,38.660884857177734,1630800
2014-04-24 04:00:00,38.69220481928237,39.193238852080654,38.59199849054418,39.05545425415039,1033700
2014-04-25 04:00:00,39.0617165908188,39.124347040252054,38.85504208045743,38.94272232055664,947900
2014-04-28 04:00:00,39.01162296695819,39.606599223779504,38.99283263355432,39.52518081665039,1664100
2014-04-29 04:00:00,39.63164130151504,39.68174566202367,39.32476045527558,39.43122863769531,960300
2014-04-30 04:00:00,39.34982273031563,39.52518325886794,39.26214007693145,39.512657165527344,1101200
2014-05-01 04:00:00,39.46881134959243,39.631645761354804,39.03040770223694,39.612857818603516,1450100
2014-05-02 04:00:00,39.49385585055515,39.631638052443456,39.224550907667854,39.51890563964844,1292700
2014-05-05 04:00:00,39.43749415183224,39.976104099169525,39.362337608640416,39.79447937011719,1270700
2014-05-06 04:00:00,39.594055772014734,39.932250566607536,39.531425336640645,39.68173599243164,1432800
2014-05-07 04:00:00,39.71305692951265,40.15772473621041,39.70053084025707,39.8508415222168,2125100
2014-05-08 04:00:00,39.987192086281794,40.83703894029544,39.987192086281794,40.78630065917969,2531300
2014-05-09 04:00:00,40.72922853110717,41.28733517327354,40.65312110044701,40.83704376220703,2097200
2014-05-12 04:00:00,40.82435678935091,40.85606458604665,40.43114236870703,40.78630065917969,1719500
2014-05-13 04:00:00,40.74824847280979,41.12243240081625,40.412115835470104,40.58969497680664,1405100
2014-05-14 04:00:00,40.64678130986507,40.90681142598712,40.44383540094343,40.5706787109375,1892500
2014-05-15 04:00:00,40.55798864571834,40.970226323206,40.50725036085763,40.93851852416992,1961500
2014-05-16 04:00:00,40.80533169442377,41.38246883133787,40.71654211007844,41.37612533569336,1678000
2014-05-19 04:00:00,41.25562945496236,41.31270640183606,40.741912739750944,40.85607147216797,1850500
2014-05-20 04:00:00,40.957542299504794,41.363438882502074,40.894121865661894,41.10340881347656,1850200
2014-05-21 04:00:00,41.103416258109775,41.116103250377584,40.450176477742424,40.5706787109375,1058600
2014-05-22 04:00:00,40.54529268863928,40.71652830362161,40.32331880304447,40.36137008666992,1461100
2014-05-23 04:00:00,40.53896197198658,40.919489444177,40.48188502855922,40.913150787353516,1074800
2014-05-27 04:00:00,40.97022290164931,41.07169946289609,40.74824897225792,40.86240768432617,1526300
2014-05-28 04:00:00,39.682771267597964,39.79692998540565,39.384689902285174,39.543243408203125,12133300
2014-05-29 04:00:00,39.511538205698365,39.86669897499206,39.479827984357,39.74619674682617,3754700
2014-05-30 04:00:00,39.71448174755858,40.22185248598452,39.66374588338324,40.10135269165039,2864500
2014-06-02 04:00:00,40.114035074538954,40.494562502769206,40.114035074538954,40.253562927246094,3387600
2014-06-03 04:00:00,40.240879632642056,40.51359185194096,40.08232612929779,40.39943313598633,1628800
2014-06-04 04:00:00,40.25991264376231,40.545309485857665,40.07598996559698,40.27893829345703,1416800
2014-06-05 04:00:00,40.285273925033806,41.116095143309614,40.25356370862148,41.05901336669922,2060100
2014-06-06 04:00:00,41.147810286376235,41.185866423800164,40.336016988488474,40.64044189453125,6830900
2014-06-09 04:00:00,40.64041881614504,40.93215656448812,40.04425633463221,40.17744064331055,1978900
2014-06-10 04:00:00,40.025247862776574,40.15843222857732,39.60032320417267,39.8730354309082,2371200
2014-06-11 04:00:00,39.885731027945845,40.01891543056439,39.486175400754995,39.949153900146484,2117400
2014-06-12 04:00:00,39.82229295854791,40.018897727058146,39.32760445156334,39.92376708984375,1918500
2014-06-13 04:00:00,39.961826933402854,40.095013724954846,39.5305635975564,40.06330108642578,1171900
2014-06-16 04:00:00,40.05060937489393,40.114029798145516,39.727158926042286,39.815948486328125,1327900
2014-06-17 04:00:00,39.67008157326949,39.841319627865,39.05489569490879,39.397369384765625,2201500
2014-06-18 04:00:00,39.40371844609409,39.460797805690284,39.0105040047272,39.37834930419922,2165100
2014-06-19 04:00:00,39.524233891727114,40.095027713709484,39.44812885524129,39.974525451660156,3473500
2014-06-20 04:00:00,40.01890789890156,40.221856213077814,39.758880220154815,40.21551513671875,5279000
2014-06-23 04:00:00,40.11404368432133,40.51994034004143,40.107702607534726,40.27893829345703,1960800
2014-06-24 04:00:00,40.23451997836319,40.33599408297528,40.025230696059154,40.17744064331055,2021500
2014-06-25 04:00:00,40.11404551889421,40.297968205471044,39.771569292717,39.82230758666992,3113700
2014-06-26 04:00:00,39.86669399922845,40.10135251106853,39.86035050415103,39.89206314086914,2083200
2014-06-27 04:00:00,39.9427991370672,40.012563067142814,39.6574023410008,39.7208251953125,4712900
