symbol,entry_date,ml_rank,regime,vix_at_entry,vix_percentile,entry_price,exit_price,equity_return,call_cost,call_pnl,call_return
SNPS,2021-05-17,0.9779411764705882,TRENDING_BULL,19.719999313354492,0.13095238095238096,236.0,253.82000732421875,0.0755085056110964,8.005424093858995,16.844538533774536,2.1041406846510573
NVDA,2021-06-04,0.9142156862745098,CHOPPY,16.420000076293945,0.003968253968253968,17.578250885009766,18.638750076293945,0.06033018860759027,0.4964942908611893,0.9938477986204508,2.0017305675289476
OXY,2021-06-07,0.9558823529411764,TRENDING_BULL,16.420000076293945,0.003968253968253968,29.15999984741211,29.5,0.011659813249898386,0.8236185466040592,0.19670434462888953,0.23882942587917685
ADBE,2021-06-07,0.928921568627451,TRENDING_BULL,16.420000076293945,0.003968253968253968,509.4700012207031,567.3499755859375,0.11360820897511625,14.389881486264935,56.57419759628578,3.9315263055005385
NRG,2021-06-18,0.982843137254902,TRENDING_BULL,20.700000762939453,0.24603174603174602,36.790000915527344,41.40999984741211,0.12557757045161907,1.309982836758229,4.513929933162285,3.4457931863693405
AMZN,2021-07-15,0.9902200488997556,TRENDING_BULL,17.010000228881836,0.11507936507936507,181.55999755859375,179.99600219726562,-0.008614206776596736,5.312389788231489,-1.012206225810286,-0.1905368894527697
NVDA,2021-07-14,0.9633251833740832,TRENDING_BULL,16.329999923706055,0.05555555555555555,19.84149932861328,19.503000259399418,-0.017060155767851505,0.5573475737172987,-0.11003879121929372,-0.1974329779268193
KMI,2021-08-06,0.9559902200488998,CHOPPY,16.149999618530273,0.03571428571428571,17.1200008392334,15.9399995803833,-0.06892530379706079,0.47559988786958285,-0.11403967116160796,-0.23978069396197896
HOLX,2021-08-09,0.9779951100244498,CHOPPY,16.719999313354492,0.0992063492063492,75.83999633789062,77.47000122070312,0.0214926814546552,2.181222676886635,1.2680206882483076,0.5813348181663942
NRG,2021-08-11,0.9853300733496332,CHOPPY,16.170000076293945,0.03968253968253968,43.18000030517578,45.599998474121094,0.05604442222885392,1.2010417614769187,2.254562665309244,1.8771725826892254
PHM,2021-08-16,0.9902200488997556,CHOPPY,16.1200008392334,0.04365079365079365,54.619998931884766,54.15999984741211,-0.008421806910804037,1.5145450395232558,-0.28833877508199324,-0.19037979562017893
TJX,2021-08-03,0.9070904645476772,TRENDING_BULL,18.040000915527344,0.21428571428571427,68.9800033569336,69.1500015258789,0.0024644557940315752,2.14054918763099,-0.21849267036966324,-0.10207318366342968
ADBE,2021-07-28,0.9119804400977995,TRENDING_BULL,18.309999465942383,0.2222222222222222,620.9199829101562,626.030029296875,0.008229798568840948,19.556422623866577,1.6527873546822853,0.0845137879493988
ANET,2021-08-13,0.960880195599022,CHOPPY,15.449999809265137,0.003968253968253968,22.754375457763672,23.303749084472656,0.0241436477889153,0.604726281864318,0.4503253800738767,0.7446763826529303
ROST,2021-08-03,0.9462102689486552,TRENDING_BULL,18.040000915527344,0.21428571428571427,122.0,120.76000213623048,-0.010163916916143583,3.7858363030179722,-0.726131816876197,-0.19180222248313886
EBAY,2021-08-25,0.9657701711491442,CHOPPY,16.790000915527344,0.12698412698412698,74.16000366210938,73.0,-0.015641904056459162,2.1418344908771347,-0.4203885224033299,-0.1962749802535724
SHW,2021-08-25,0.9682151589242054,CHOPPY,16.790000915527344,0.12698412698412698,302.7300109863281,297.29998779296875,-0.017936851307433162,8.74322474292727,-1.732459463290044,-0.19814879683740225
GS,2021-08-24,0.9095354523227384,CHOPPY,17.219999313354492,0.17063492063492064,408.55999755859375,405.0,-0.008713524524836017,12.101923897708692,-2.3068443123599636,-0.19061798205463248
FTNT,2021-08-24,0.9168704156479216,CHOPPY,17.219999313354492,0.17063492063492064,59.96799850463867,61.84000015258789,0.0312166771382976,1.7763074176075335,1.5913182378789097,0.8958574524347923
ORCL,2021-08-25,0.938875305623472,CHOPPY,16.790000915527344,0.12698412698412698,88.62000274658203,89.54000091552734,0.010381382762717143,2.5594575120178327,0.47202385683399095,0.18442340012194827
SCHW,2021-08-31,0.9242053789731052,TRENDING_BULL,16.479999542236328,0.10317460317460317,72.8499984741211,71.1500015258789,-0.023335579737123628,2.0651527873055118,-0.4183108230062256,-0.20255684014160164
NVDA,2021-08-30,0.9437652811735942,TRENDING_BULL,16.190000534057617,0.06349206349206349,22.687999725341797,22.242000579833984,-0.019657931545619917,0.631842037466021,-0.1260866394115142,-0.19955405296738407
MSFT,2021-08-30,0.9535452322738386,TRENDING_BULL,16.190000534057617,0.06349206349206349,303.5899963378906,299.7900085449219,-0.012516841262251036,8.454730437349951,-1.6378789333593593,-0.19372337716691718
PANW,2021-08-31,0.9706601466992664,TRENDING_BULL,16.479999542236328,0.10317460317460317,76.83999633789062,79.98999786376953,0.04099429562733603,2.1782613031915328,2.823193242802241,1.2960764802027058
RTX,2021-10-15,0.9176755447941888,CHOPPY,16.299999237060547,0.07936507936507936,90.91999816894533,88.86000061035156,-0.022657254730317163,2.5492501169476713,-0.5149561461178154,-0.20200299009278655
MRK,2021-10-15,0.953995157384988,CHOPPY,16.299999237060547,0.07936507936507936,78.33000183105469,88.05000305175781,0.12409039950832143,2.1962469242166263,9.539504792878855,4.343548390526022
ANF,2021-10-21,0.929951690821256,CHOPPY,15.010000228881836,0.0,38.459999084472656,46.95000076293945,0.22074887884993322,0.9930140971974347,8.486761757223729,8.54646654179005
ENPH,2021-10-22,0.966183574879227,CHOPPY,15.43000030517578,0.007936507936507936,176.6999969482422,237.8999938964844,0.34634973404197916,4.689946862767611,61.66566155922072,13.148477661606352
ANET,2021-10-20,0.9491525423728814,CHOPPY,15.489999771118164,0.011904761904761904,24.669374465942383,32.11249923706055,0.3017151805528699,0.6573171963816691,7.484434523871027,11.386336102372734
CMG,2021-11-04,0.9614457831325302,CHOPPY,15.4399995803833,0.01984126984126984,36.16320037841797,35.58340072631836,-0.016032863409003787,0.960460674214608,-0.1888209952164832,-0.1965941972282069
MSFT,2021-11-03,0.9132530120481928,CHOPPY,15.100000381469728,0.007936507936507936,334.0,339.1199951171875,0.015329326698166168,8.675387265096683,3.6366160135196886,0.4191877437161487
INTU,2021-11-04,0.927710843373494,CHOPPY,15.4399995803833,0.01984126984126984,625.6799926757812,628.9400024414062,0.005210346828709116,16.617473600777068,0.2813411044223457,0.016930437874093547
SNOW,2022-01-03,0.9307875894988068,TRENDING_BULL,16.600000381469727,0.19444444444444445,332.010009765625,287.67999267578125,-0.13352012224311408,9.480357637090217,-2.7732145264243178,-0.2925221423688288
JNJ,2022-01-03,0.909307875894988,TRENDING_BULL,16.600000381469727,0.19444444444444445,171.5399932861328,167.10000610351562,-0.025883102229176277,4.898227275028892,-1.0023579644629037,-0.2046368835461991
GILD,2022-01-03,0.9618138424821002,TRENDING_BULL,16.600000381469727,0.19444444444444445,72.58000183105469,70.43000030517578,-0.029622505809292893,2.0724808120839455,-0.43043373422740716,-0.20769009378407335
ORCL,2021-12-31,0.9307875894988068,CHOPPY,17.219999313354492,0.2857142857142857,87.20999908447266,87.69000244140625,0.005503994518663585,2.583240597087998,0.017578939482628897,0.006804995052510809
AMGN,2022-01-03,0.935560859188544,TRENDING_BULL,16.600000381469727,0.19444444444444445,226.69000244140625,233.8300018310547,0.03149675465504462,6.473004526021658,6.118647136211759,0.9452561189498058
SHLS,2022-12-28,0.917995444191344,BEAR,22.13999938964844,0.24206349206349206,23.36000061035156,27.34000015258789,0.17037668828110678,0.8896432743744442,3.940507000096317,4.429311290940853
ETSY,2023-01-04,0.917995444191344,BEAR,22.010000228881836,0.2261904761904762,117.11000061035156,128.97000122070312,0.10127231277038552,4.433834474308927,11.413003933873313,2.574070818386197
PLTR,2023-02-02,0.9295454545454546,CHOPPY,18.729999542236328,0.015873015873015872,8.989999771118164,9.710000038146973,0.08008901950608792,0.28964290388352,0.685790251553296,2.367709487642365
INTU,2023-01-25,0.9020501138952164,CHOPPY,19.079999923706055,0.01984126984126984,401.8999938964844,421.739990234375,0.04936550544711062,13.190516871442759,17.951158475058755,1.360913954321434
