symbol,entry_date,ml_rank,regime,sector_etf,sector_outperf,entry_price,exit_price,put_strike,put_premium,stock_return,put_pnl,put_return_on_capital,assigned
BX,2019-02-11,0.987146529562982,CHOPPY,XLF,0.006075049012375988,33.29999923706055,34.43000030517578,32.3089922904886,0.39640277862877954,0.03393396678693082,0.39640277862877954,1.2269116135370028,False
MSFT,2019-02-05,0.8946015424164524,CHOPPY,XLK,0.028676091867796183,107.22000122070312,110.51000213623048,104.10905886676922,1.2443769415735648,0.030684581962978855,1.2443769415735648,1.1952628859761598,False
FTNT,2019-02-07,0.9048843187660668,CHOPPY,XLK,0.0283198961944906,15.871999740600586,16.479999542236328,15.387818564339424,0.19367247050446493,0.03830643974120528,0.19367247050446493,1.2586090074735619,False
AVGO,2019-02-13,0.9562982005141388,CHOPPY,XLK,0.0269764735799789,28.131999969482425,29.38400077819824,27.311568158089283,0.3281727245572569,0.044504507680718855,0.3281727245572569,1.2015887284745932,False
AAPL,2019-02-20,0.8946015424164524,CHOPPY,XLK,0.02202343596721068,43.00749969482422,47.76250076293945,41.883878883355294,0.44944832458757045,0.11056213687975634,0.44944832458757045,1.073081903037834,False
NEE,2019-03-20,0.9820051413881749,CHOPPY,XLE,0.003442782532156352,47.467498779296875,47.595001220703125,46.237085456730924,0.49216532902638066,0.002686099851165123,0.49216532902638066,1.0644384786903434,False
ETSY,2019-03-20,0.9640102827763496,CHOPPY,XLY,0.006100191068071137,68.9000015258789,63.5099983215332,67.11403255800839,0.7143875871482064,-0.07822936262666427,-2.88964664932698,-4.3055774466083285,True
MSFT,2019-03-05,0.8997429305912596,CHOPPY,XLK,0.02966911500532854,111.6999969482422,119.36000061035156,108.63183563334238,1.2272645259599309,0.06857657897393438,1.2272645259599309,1.1297466518951527,False
INTU,2019-03-05,0.9408740359897172,CHOPPY,XLK,0.02966911500532854,247.08999633789065,262.6300048828125,240.30295973292155,2.7148146419876387,0.06289209913488847,2.7148146419876387,1.1297466518951529,False
NVDA,2019-03-12,0.8766066838046273,CHOPPY,XLK,0.021658857890093364,4.063000202178955,4.78849983215332,3.9587424516317316,0.0417031002188895,0.17856253848702383,0.0417031002188895,1.0534431256496652,False
AAPL,2019-03-20,0.897172236503856,CHOPPY,XLK,0.037070051292838135,47.040000915527344,51.13249969482422,45.820668839719225,0.4877328303232476,0.08700039752648027,0.4877328303232476,1.0644384786903434,False
AMGN,2019-08-30,0.9645569620253164,CHOPPY,XLV,0.010818342515571455,208.6199951171875,189.2100067138672,201.24129805736965,2.951478823927145,-0.09303992358171227,-9.079812519575315,-4.511903176547218,True
SMCI,2019-08-20,1.0,CHOPPY,XLK,0.0037479325003435537,1.993000030517578,1.975000023841858,1.928006084431949,0.025997578434251514,-0.00903161384851832,0.025997578434251514,1.3484178625873586,False
CRM,2019-11-26,0.8841309823677582,CHOPPY,XLK,0.0190404639689421,162.5399932861328,162.44000244140625,159.04461972732653,1.3981494235225107,-0.0006151768725038656,1.3981494235225107,0.8790925627786484,False
BX,2019-12-16,0.9899244332493704,CHOPPY,XLF,0.011238299951439767,54.529998779296875,60.7599983215332,53.296377821986745,0.4934483829240531,0.11424903139006928,0.4934483829240531,0.9258572591409527,False
AXON,2019-12-19,0.9899244332493704,CHOPPY,XLK,0.006033130907656448,70.31999969482422,78.63999938964844,68.68199016184325,0.6552038131923907,0.11831626466057277,0.6552038131923907,0.9539674253009544,False
MSFT,2019-12-03,0.9269521410579346,CHOPPY,XLK,0.0061047987145392835,149.30999755859375,159.02999877929688,144.86931909645477,1.7762713848555942,0.06509946674460766,1.7762713848555942,1.2261197857035162,False
LLY,2019-12-05,0.8639798488664987,CHOPPY,XLV,0.04593445723918799,119.7699966430664,133.7100067138672,116.52927134618675,1.2962901187518627,0.11638983436180785,1.2962901187518627,1.1124158795268069,False
MS,2019-12-16,0.871536523929471,CHOPPY,XLF,0.011238299951439767,50.720001220703125,57.5099983215332,49.57257305526531,0.45897126617512585,0.13387217936537638,0.45897126617512585,0.9258572591409527,False
BA,2020-06-03,0.9875311720698254,CHOPPY,XLI,0.06013579888071874,173.16000366210938,187.91000366210935,164.8799760025115,3.312011063839146,0.08518133337986031,3.312011063839146,2.0087406270538857,False
NVDA,2020-07-22,0.9776119402985076,CHOPPY,XLK,0.0001819263394546855,10.438750267028809,12.683500289916992,9.965664780605936,0.1892341945691489,0.21504011164806885,0.1892341945691489,1.898861729098247,False
PYPL,2020-09-17,0.9429280397022332,CHOPPY,XLF,0.013553109727843404,175.7899932861328,200.05999755859375,167.12214051094216,3.46714111007626,0.13806249046813904,3.46714111007626,2.0746150686415197,False
TSLA,2020-09-24,0.9875930521091812,CHOPPY,XLY,0.014115369253891674,129.26333618164062,140.0933380126953,122.39581301560318,2.7470092664149774,0.08378247189780393,2.7470092664149774,2.24436539023176,False
FAST,2020-10-01,0.9333333333333332,CHOPPY,XLI,0.020592440608280693,22.3799991607666,22.260000228881836,21.266476931065824,0.44540889188031046,-0.005361882769644179,0.44540889188031046,2.0944178639653392,False
IRTC,2020-10-06,0.9753086419753086,CHOPPY,XLV,0.018584825500219893,234.0,235.8300018310547,221.14503550041755,5.141985799832972,0.007820520645532852,5.141985799832972,2.3251644732595698,False
DXCM,2020-10-07,0.9310344827586208,CHOPPY,XLV,0.020373261980454638,98.45500183105467,90.33000183105467,93.30683046434794,2.059268546682691,-0.08252500989174948,-0.9175600866105751,-0.9833793325143223,True
AAPL,2020-10-12,0.8990147783251231,CHOPPY,XLK,0.03796315122337979,124.4000015258789,119.48999786376952,118.5883138612273,2.324675065860638,-0.039469482330255136,2.324675065860638,1.9602901754560618,False
ADBE,2020-10-12,0.9113300492610836,CHOPPY,XLK,0.03796315122337979,510.8900146484375,467.75,487.02238474725675,9.547051960472295,-0.08444090393530936,-9.725332786784456,-1.9968964654122578,True
KO,2021-03-15,0.9950980392156864,CHOPPY,XLP,0.0018157699656582427,51.029998779296875,53.33000183105469,49.1252659206336,0.7618931434653101,0.045071587434388403,0.7618931434653101,1.5509191231579667,False
SFM,2021-03-18,1.0,CHOPPY,XLP,0.010935751836465557,24.049999237060547,27.0,23.082848744087993,0.3868601971890219,0.12266115827536342,0.3868601971890219,1.6759638356513733,False
PCG,2021-03-23,0.9509803921568628,CHOPPY,XLU,0.020248295955856754,10.920000076293944,10.970000267028809,10.506908618160772,0.1652365832532688,0.00457877201332715,0.1652365832532688,1.5726470007330602,False
PINS,2021-03-24,0.9975490196078431,CHOPPY,XLC,0.01798538959481899,69.5999984741211,76.7300033569336,66.85037859859783,1.0998479502093077,0.10244260113688942,1.0998479502093077,1.6452381770540587,False
HALO,2021-03-26,0.9926470588235294,CHOPPY,XLV,0.012664645350875858,41.40999984741211,51.02000045776367,39.954626279464826,0.5821494271789137,0.23206956401261936,0.5821494271789137,1.457026335591372,False
SHW,2021-04-05,0.8700980392156863,CHOPPY,XLB,0.013779530272326035,255.8999938964844,283.2799987792969,247.3592950309258,3.4162795462234374,0.10699494152347701,3.4162795462234374,1.3811001303978978,False
NVDA,2021-04-06,0.8774509803921569,CHOPPY,XLK,0.009154083825155368,13.861499786376951,14.52299976348877,13.393445757545926,0.18722161153240965,0.047722107081222105,0.18722161153240965,1.397859930309033,False
ADBE,2021-04-06,0.9411764705882352,CHOPPY,XLK,0.009154083825155368,491.3399963378906,483.6099853515625,474.7491751168141,6.636328488430608,-0.01573250914629848,6.636328488430608,1.397859930309033,False
ENPH,2021-05-26,0.9019607843137256,CHOPPY,XLE,0.08446903871083533,143.0399932861328,188.3300018310547,138.41261750797835,1.850950311261783,0.31662479495734547,1.850950311261783,1.337269928556254,False
SYK,2021-05-27,0.8382352941176471,CHOPPY,XLV,0.0004118292784132116,254.5099945068359,260.44000244140625,246.57059161640987,3.1757611561704153,0.023299705561901092,3.1757611561704153,1.287972395796069,False
NVDA,2021-06-04,0.9142156862745098,CHOPPY,XLK,0.009461667349582426,17.578250885009766,20.371749877929688,17.040382069910144,0.21514752603984869,0.15891791573541247,0.21514752603984869,1.2625745429719886,False
HOLX,2021-08-09,0.9779951100244498,CHOPPY,XLV,0.021649639286288824,75.83999633789062,79.94999694824219,73.47700510459677,0.945196493317542,0.054193048639404454,0.945196493317542,1.286384076177337,False
SHW,2021-08-25,0.9682151589242054,CHOPPY,XLB,0.018508736918022572,302.7300109863281,287.6099853515625,293.25818418149026,3.78873072193515,-0.04994557885259838,-1.8594681079926145,-0.6340720253665062,True
GS,2021-08-24,0.9095354523227384,CHOPPY,XLF,0.03607720763875211,408.55999755859375,390.8500061035156,395.44958000274266,5.244167022340434,-0.0433473457041967,0.6445931231133954,0.1630026065798135,True
FTNT,2021-08-24,0.9168704156479216,CHOPPY,XLK,0.0014860782765226954,59.96799850463867,62.380001068115234,58.043665468897174,0.7697332142965979,0.04022149519113912,0.7697332142965979,1.3261278523305202,False
ORCL,2021-08-25,0.938875305623472,CHOPPY,XLK,0.0017935971308784548,88.62000274658203,91.04000091552734,85.84725710856272,1.1090982552077278,0.027307583998451738,1.1090982552077278,1.2919437295534772,False
ETSY,2021-09-28,0.8899755501222494,CHOPPY,XLY,0.03929763114824658,212.3500061035156,242.75,203.1496892000129,3.680126761401084,0.14315984470311305,3.680126761401084,1.8115345270244454,False
APA,2021-09-30,1.0,CHOPPY,XLE,0.13896497488516735,21.43000030517578,27.170000076293945,20.50591285514244,0.36963498001333644,0.26784879558456365,0.36963498001333644,1.8025775425093544,False
RTX,2021-10-15,0.9176755447941888,CHOPPY,XLI,0.012126639868798583,90.91999816894533,88.9000015258789,88.15831054225202,1.1046750506773244,-0.02221729744552911,1.1046750506773244,1.2530583264159558,False
BKNG,2021-09-28,0.9119804400977995,CHOPPY,XLY,0.03929763114824658,2432.75,2429.77001953125,2327.3482090714633,42.16071637141462,-0.0012249431584626452,42.16071637141462,1.811534527024445,False
ANF,2021-10-21,0.929951690821256,CHOPPY,XLY,0.029174255111203085,38.459999084472656,47.040000915527344,37.38423381250877,0.43030610878555503,0.22308897647682646,0.43030610878555503,1.1510363190633977,False
ENPH,2021-10-22,0.966183574879227,CHOPPY,XLE,0.15240547095016077,176.6999969482422,250.5,171.61922118024395,2.032310307199298,0.41765707032453897,2.032310307199298,1.1841973720792345,False
CMG,2021-11-04,0.9614457831325302,CHOPPY,XLY,0.08751881352001734,36.16320037841797,34.234798431396484,35.12270131468548,0.4161996254929968,-0.05332498027946514,-0.47170325779599753,-1.3430153152792075,True
ADBE,2021-10-27,0.8963855421686747,CHOPPY,XLK,0.0005684437079245264,640.0800170898438,687.489990234375,619.8265445738,8.101389006417488,0.07406882245767193,8.101389006417488,1.307041312983473,False
MPWR,2021-11-19,0.9662650602409638,CHOPPY,XLK,0.04541680063458231,570.5900268554688,492.7999877929687,551.5465031692788,7.6174094744759575,-0.13633263008679328,-51.12910590183417,-9.270135085262575,True
MSFT,2021-11-03,0.9132530120481928,CHOPPY,XLK,0.021189569009729237,334.0,326.19000244140625,324.60166379614526,3.759334481541896,-0.02338322622333458,3.759334481541896,1.158137773410433,False
INTU,2021-11-04,0.927710843373494,CHOPPY,XLK,0.02881378699233883,625.6799926757812,673.2999877929688,607.6777296082728,7.200905227003396,0.07610918628472674,7.200905227003396,1.1849875149522617,False
FTNT,2021-11-24,0.9686746987951808,CHOPPY,XLK,0.040672840488525264,66.64800262451172,73.19999694824219,64.34040332627711,0.9230397192938411,0.09830743706820082,0.9230397192938411,1.4346191064625555,False
STLD,2021-12-01,0.9686746987951808,CHOPPY,XLB,0.0028049198999504643,59.09000015258789,61.65999984741211,55.66326024076174,1.3706959647304635,0.04349297153812351,1.3706959647304635,2.4624787675061732,False
ANET,2021-12-10,0.8581730769230769,CHOPPY,XLK,0.047549103990246255,32.67250061035156,33.26250076293945,31.53456093360116,0.45517587070016136,0.018058004179850318,0.45517587070016136,1.443419084408928,False
BMY,2021-12-28,0.8564593301435407,CHOPPY,XLV,0.02896624329116726,62.349998474121094,64.91000366210938,60.31204807038225,0.8151801614955384,0.041058624709523185,0.8151801614955384,1.3516041778986663,False
PLTR,2023-02-02,0.9295454545454546,CHOPPY,XLK,0.06539700562569783,8.989999771118164,8.279999732971191,8.676219958577684,0.125511925016192,-0.0789766469658835,-0.27070830059030104,-3.120117999344486,True
INTU,2023-01-25,0.9020501138952164,CHOPPY,XLK,0.029815256267795798,401.8999938964844,412.6199951171875,387.61026728575473,5.715890644291863,0.026673305258780942,5.715890644291863,1.4746489261797557,False
NVDA,2023-03-07,0.9704545454545456,CHOPPY,XLK,0.01503027541094204,23.288000106811523,27.03700065612793,22.437852795650368,0.3400589244644619,0.16098422071974564,0.3400589244644619,1.5155591203913377,False
APP,2023-03-17,0.9863636363636364,CHOPPY,XLK,0.05357751256020926,13.520000457763672,16.770000457763672,12.877290955911732,0.25708380074077586,0.24038460724561092,0.25708380074077586,1.9964121461645883,False
ANET,2023-05-18,0.9840909090909092,CHOPPY,XLK,0.04067040258041543,35.3650016784668,37.877498626708984,34.3072681989846,0.4230933917928768,0.07104472865816398,0.4230933917928768,1.2332471047793865,False
APP,2023-05-30,0.9863636363636364,CHOPPY,XLK,0.08810456009084455,24.229999542236328,25.729999542236328,23.44163846491888,0.31534443092697867,0.06190672836725759,0.31534443092697867,1.3452320382762541,False
APP,2023-06-01,0.9454545454545454,CHOPPY,XLK,0.08323346079824345,24.829999923706055,26.559999465942383,24.10586648717838,0.28965337461106977,0.06967376349383868,0.28965337461106977,1.2015887284745932,False
MSFT,2023-05-19,0.8636363636363636,CHOPPY,XLK,0.04453692248379748,318.3399963378906,339.7099914550781,308.36790016300927,3.988838469952538,0.06712946963316882,3.988838469952538,1.2935323254605815,False
NFLX,2023-09-29,0.8204545454545454,CHOPPY,XLC,0.02369971077361621,37.7599983215332,41.16899871826172,36.52719546710699,0.4931211417704839,0.09028073485862637,0.4931211417704839,1.3500109588608933,False
LLY,2023-09-29,0.8954545454545455,CHOPPY,XLV,0.010991300070452348,537.1300048828125,553.9299926757812,519.5935792299575,7.0145702611419845,0.03127732139379192,7.0145702611419845,1.3500109588608933,False
OXY,2023-10-18,0.9659090909090908,CHOPPY,XLE,0.028622102692819285,66.5,60.959999084472656,64.11821495030706,0.9527140198771761,-0.0833082844440202,-2.205501845957231,-3.439743055333871,True
APP,2024-05-15,0.9863636363636364,CHOPPY,XLK,0.0069027545029056725,84.05999755859375,78.45999908447266,82.10976559715851,0.7800927845740917,-0.06661906539097426,-2.869673728111766,-3.4949237855467388,True
AMGN,2024-05-13,0.8636363636363636,CHOPPY,XLV,0.012990513799688852,308.45001220703125,298.5,300.6328114737169,3.126880293325736,-0.03225810281489895,0.994068819608823,0.33065879094695233,True
KO,2024-05-15,0.8545454545454545,CHOPPY,XLP,0.007531841871713851,63.130001068115234,62.619998931884766,61.66535498931111,0.5858584315216492,-0.008078601736125315,0.5858584315216492,0.9500609079817998,False
LLY,2024-05-15,0.9227272727272728,CHOPPY,XLV,0.0043927384378070755,787.02001953125,885.010009765625,768.7607804049421,7.303695650523164,0.12450762090237291,7.303695650523164,0.9500609079817998,False
LLY,2024-08-20,0.9319727891156464,CHOPPY,XLV,0.026608789941926503,949.969970703125,921.489990234375,921.8582175858713,11.244701246901439,-0.029979874466632247,10.876473895405109,1.1798423757492797,True
LMT,2024-08-20,0.9387755102040816,CHOPPY,XLI,0.002493895297455362,557.010009765625,571.9199829101562,540.5268278111675,6.593272781782997,0.02676787289837928,6.593272781782997,1.2197864088415515,False
