symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl,reason,ml_rank_pct,rule_score,combined_score,side
INTU,2018-05-08,2018-05-21,188.37413877868653,191.59415744018554,79,253.9864742584219,max_hold,0.9335180055401662,0.5284545295892328,0.9775254824483226,long
USB,2018-05-03,2018-05-23,49.75,50.965468626022336,502,-612.6752502632125,short_max_hold,0.10249307479224377,0.0,,short
XOM,2018-05-22,2018-05-25,82.48122244262696,78.83771164280112,209,-762.5387571635991,stop,0.9722991689750693,0.3231304092414604,1.0,long
ROST,2018-05-24,2018-05-25,82.57126377868653,77.9216269835264,296,-1377.7724913673997,stop,0.861878453038674,0.42824363796265286,1.0,long
SCHW,2018-05-24,2018-05-29,58.60929183197022,55.47630171899112,477,-1496.8212838910313,stop,0.9558011049723757,0.44391782627793613,0.9697135612205964,long
AMZN,2018-05-14,2018-06-04,80.2400969467163,83.22186465072632,187,556.6555606498721,max_hold,0.9335180055401662,0.46402804573924755,0.9540073165220335,long
AAPL,2018-05-17,2018-06-06,47.0235,48.47075143241882,319,460.0782069416048,max_hold,0.9335180055401662,0.42091845631293906,0.977468697874109,long
SHOP,2018-05-18,2018-06-07,14.533263022899627,16.11793645095825,1032,1630.2229777564996,max_hold,0.9418282548476454,0.49168040146575615,1.0,long
CMG,2018-05-25,2018-06-14,8.68253886795044,9.204195915699005,1,0.5166570477485654,max_hold,0.9116022099447514,0.4326003240877953,1.0,long
ETSY,2018-05-30,2018-06-14,30.51525,40.17215534673691,803,7750.479993429735,stop,0.8646408839779005,0.42967404678916793,1.0,long
CAT,2018-05-29,2018-06-15,154.33712450408936,149.762838583524,63,-288.4950129956176,stop,0.8950276243093923,0.40377978539839854,1.0,long
LOW,2018-05-29,2018-06-18,95.54775,98.54070133972168,311,929.2528666534441,max_hold,0.919889502762431,0.5572290897296598,1.0,long
FTNT,2018-05-29,2018-06-18,12.046019961833954,13.227383205890655,8,9.41090595245361,max_hold,0.8397790055248618,0.4878737743516587,0.9954853513749016,long
AAPL,2018-06-07,2018-06-18,48.55926734733582,46.83626314368397,319,-551.2333409649392,stop,0.9226519337016574,0.45711021103377025,0.9741914434871094,long
LLY,2018-06-05,2018-06-25,85.292625,85.72711164474487,205,88.04476217269736,max_hold,0.9475138121546961,0.3818376030202137,1.0,long
EBAY,2018-06-18,2018-06-25,38.51925,36.91218543165021,245,-394.95581924569893,stop,0.8011049723756906,0.05438253742587809,1.0,long
NVDA,2018-06-19,2018-06-25,6.526261263370514,6.134743581164062,6170,-2446.5140992138067,stop,0.988950276243094,0.45538773178963154,1.0,long
MSFT,2018-06-19,2018-06-25,99.69982652664184,97.89771838615796,1,-1.807108140483881,stop,0.8425414364640884,0.41966646912799915,0.8845107208365979,long
PFE,2018-06-08,2018-06-28,34.675772672653196,34.479905658721925,479,-96.2152996730784,max_hold,0.8784530386740331,0.4175481387792368,1.0,long
TJX,2018-06-15,2018-06-28,47.26862143135071,47.64116841506958,518,190.3893375663745,max_hold,0.8729281767955801,0.46532290749758154,1.0,long
ROST,2018-06-15,2018-06-28,84.36215969467163,85.05744847488403,92,63.50656777954024,max_hold,0.8314917127071824,0.39509801563069435,1.0,long
TMO,2018-06-19,2018-06-28,210.96543061065674,202.9285397540901,25,-201.04727141416572,stop,0.8480662983425414,0.24887755664415076,0.9951007402426746,long
LLY,2018-06-26,2018-07-09,85.58277091598511,87.82606774520875,286,640.1528931579605,max_hold,0.8591160220994475,0.4148391229774608,1.0,long
ISRG,2018-06-26,2018-07-09,157.93560253143312,166.3900909729004,188,1588.503826995848,max_hold,0.9060773480662984,0.3927184716490045,0.997940711499675,long
FTNT,2018-06-26,2018-07-09,12.500247435092927,12.947523472785948,832,367.9736633605932,max_hold,0.914364640883978,0.40432489619099415,0.9693354014035402,long
VRTX,2018-07-03,2018-07-16,170.085,181.12939122009277,88,971.4664273681631,max_hold,0.9613259668508287,0.4323242993620572,1.0,long
OXY,2018-07-10,2018-07-16,85.66281274795533,81.47036786068759,175,-734.5528552718546,stop,0.9558011049723757,0.42193117359744053,1.0,long
LLY,2018-07-19,2018-07-24,89.87491683197021,90.00139974689483,389,47.25685390567815,stop,0.93646408839779,0.47029450026792735,1.0,long
VST,2018-07-19,2018-07-25,23.521755228996277,22.213460438612675,1,-1.313294790383602,stop,0.9392265193370166,0.29067831968620916,1.0,long
SHOP,2018-07-26,2018-07-30,16.941467064857484,15.000290201890742,1,-1.946176862966742,stop,0.9834254143646409,0.5523577539079815,0.9677005933720059,long
NVDA,2018-07-11,2018-07-31,6.240618940830231,6.11843926525116,2765,-351.65180297613114,max_hold,0.9779005524861878,0.37447932084800967,1.0,long
CMG,2018-07-19,2018-07-31,9.064530419826507,8.779900806161011,3283,-950.8540216638233,stop,0.9226519337016574,0.4097946096244856,1.0,long
PEG,2018-07-17,2018-08-01,51.99598622131348,50.05280597363417,288,-561.0759113316408,stop,0.9392265193370166,0.23506654025575,1.0,long
SO,2018-07-13,2018-08-02,47.923951526641844,48.44576622009277,313,161.7629990501404,max_hold,0.9392265193370166,0.38279794531698474,1.0,long
BKNG,2018-07-19,2018-08-08,2017.378180114746,2043.9775,4,106.37727954101545,max_hold,0.8314917127071824,0.19372357769793835,1.0,long
NEE,2018-07-19,2018-08-08,42.51875012397766,42.49874045753479,33,-0.8253189926148474,max_hold,0.930939226519337,0.41150399122847614,1.0,long
AAPL,2018-07-25,2018-08-14,48.28913188934326,52.41128125,725,2984.933286476138,max_hold,0.9668508287292817,0.4954506243187136,1.0,long
NVDA,2018-08-01,2018-08-17,6.156326842546463,6.139911396287765,5688,-121.81105831947332,stop,0.9640883977900553,0.2611644775825311,1.0,long
ADBE,2018-08-01,2018-08-17,245.1225,244.08116297687292,43,-44.99249199446464,stop,0.8839779005524862,0.2635352180797117,0.983144211133973,long
FTNT,2018-07-31,2018-08-20,12.626309885501861,15.328332442283632,1,2.6970225567817705,max_hold,0.9281767955801105,0.3101828494785134,1.0,long
TSLA,2018-08-15,2018-08-20,22.805397625923156,20.058715535856972,1305,-3590.94512753637,stop,0.925414364640884,0.41488145984526636,1.0,long
SCHW,2018-08-02,2018-08-22,50.225100763320924,50.904535305023195,289,194.91158255195637,max_hold,0.9337016574585635,0.0849329373410127,1.0,long
TMO,2018-08-03,2018-08-23,233.06647194671632,234.07290744018556,65,65.09330707550062,max_hold,0.8038674033149171,0.4840817956548034,1.0,long
UNH,2018-08-09,2018-08-29,260.0399586639404,268.8655,37,326.3600294342047,max_hold,0.9419889502762431,0.4149877970083923,1.0,long
MDT,2018-08-15,2018-09-04,90.95545866394043,95.51221755981447,90,409.65830062866365,max_hold,0.8176795580110497,0.43071532425866893,1.0,long
SHOP,2018-08-20,2018-09-06,13.80690019083023,13.31027193640061,2916,-1462.7479899167715,stop,1.0,0.09259723803532155,1.0,long
ETSY,2018-08-21,2018-09-06,47.26362167930603,45.8431667149744,518,-738.3856715237821,stop,0.861878453038674,0.5957314074141378,1.0,long
DHR,2018-08-20,2018-09-10,89.39751302719117,93.15375535202027,57,213.82081251525884,max_hold,0.8121546961325967,0.25900093386738887,1.0,long
NEE,2018-08-21,2018-09-10,43.64431262397766,42.98599594497681,40,-26.53266716003419,max_hold,0.9861878453038674,0.42168063264339684,1.0,long
AAPL,2018-08-30,2018-09-10,55.84040625,54.630396316588445,178,-216.27176814725686,stop,0.9005524861878453,0.5360763427366019,1.0,long
LLY,2018-08-23,2018-09-12,105.04249286270141,105.91701622009278,140,121.73327003479152,max_hold,0.856353591160221,0.48388521710848126,1.0,long
WMT,2018-08-24,2018-09-13,31.71251505088806,31.690813612937927,480,-12.816690216064808,max_hold,0.9281767955801105,0.30372633493571405,1.0,long
CMG,2018-09-14,2018-09-21,9.949772777080536,9.421164090226995,2,-1.0672173737070827,stop,0.8480662983425414,0.3236832123897181,1.0,long
ADBE,2018-09-05,2018-09-25,265.7427903442383,267.7060763397217,32,62.665151855468,max_hold,0.8342541436464088,0.43440265852223925,1.0,long
NVDA,2018-09-07,2018-09-27,6.728362404584884,6.681657442808151,5204,-269.07262108611855,max_hold,0.9585635359116023,0.3792582746679121,1.0,long
INTU,2018-09-07,2018-09-27,218.38913877868652,222.70859732055663,112,483.2193566894534,max_hold,0.8232044198895028,0.4341145455364283,1.0,long
ULTA,2018-09-11,2018-10-01,285.58272244262696,282.8185114593506,69,-191.0755578460696,max_hold,0.8287292817679558,0.5753758410628245,1.0,long
MSFT,2018-09-11,2018-10-01,108.95445152664185,115.55219561004638,1,6.592744083404535,max_hold,0.9033149171270718,0.3640729334870322,0.9844624577758323,long
LLY,2018-09-13,2018-10-03,106.21308366394042,108.56569274520875,140,328.6652713775657,max_hold,0.8867403314917127,0.4711715590382098,1.0,long
AMD,2018-10-02,2018-10-03,30.745364542007447,27.04239283656807,644,-2387.933778302959,stop,0.9613259668508287,0.6359385961623343,1.0,long
MDT,2018-09-14,2018-10-04,96.99847194671632,96.93151335525512,157,-11.297498859408623,max_hold,0.93646408839779,0.4560313839422175,1.0,long
SHOP,2018-09-26,2018-10-05,16.260126809120177,14.525284051610479,527,-916.8971332076109,stop,0.9613259668508287,0.4712447726771857,1.0,long
NVDA,2018-09-28,2018-10-05,6.821659304380417,6.710549614149317,5133,-595.9910399562394,stop,0.9640883977900553,0.3462127028491069,1.0,long
ENPH,2018-10-02,2018-10-05,4.952474809169769,4.389004198684692,1,-0.5684706104850773,stop,0.9972375690607734,0.27177155614541476,0.9611023899619668,long
FTNT,2018-09-24,2018-10-08,17.104548671722412,16.76416764963457,1,-0.3453810220878434,stop,0.9558011049723757,0.5255417908931297,1.0,long
DHR,2018-09-28,2018-10-08,95.95221085739136,93.45045899965284,255,-639.2217237233241,stop,0.8342541436464088,0.4298885952384404,1.0,long
ETSY,2018-10-04,2018-10-08,48.01399667930603,42.231190919250416,679,-3929.9201110777635,stop,0.9585635359116023,0.35292430699537275,1.0,long
UNH,2018-10-05,2018-10-11,268.7843188934326,259.16373374500176,56,-539.0327683121275,stop,0.8895027624309392,0.38187306592926584,1.0,long
LLY,2018-10-05,2018-10-11,114.14704133605957,109.34089060571692,1,-4.811150730342651,stop,0.9226519337016574,0.6656847805972235,1.0,long
