symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl,reason,ml_rank_pct,rule_score,combined_score,side
SHOP,2019-04-23,2019-05-06,22.66132461833954,26.53872404575348,1777,6881.253782514574,max_hold,1.0,0.5954214583201686,1.0,long
HSY,2019-04-23,2019-05-06,117.0985209159851,123.57817938995362,133,861.1295770378123,max_hold,0.9671232876712329,0.4476178798767469,1.0,long
MCD,2019-04-24,2019-05-06,195.66779232788085,198.80054389953617,82,256.47562887573616,max_hold,0.9863013698630136,0.4514672117534905,1.0,long
AVGO,2019-04-29,2019-05-07,31.139562549591066,30.372431280554792,1293,-998.3657308639014,stop,0.9780821917808219,0.38952680249815236,1.0,long
ADBE,2019-04-30,2019-05-09,286.2430561065674,271.84431553083704,85,-1224.3179489370802,stop,0.9780821917808219,0.5967790394219978,1.0,long
NVDA,2019-05-07,2019-05-13,4.449723978996277,3.9517341579133807,7869,-3958.0269021013078,stop,0.9671232876712329,0.07534977749633393,1.0,long
INTU,2019-05-03,2019-05-15,246.23305561065675,243.0184293899536,60,-193.17757324218832,max_hold,0.9123287671232877,0.1980299432018727,1.0,long
MSFT,2019-05-07,2019-05-20,126.52322908401489,126.15689122009277,318,-118.08544072723168,max_hold,0.9726027397260274,0.4654220922614941,1.0,long
AVGO,2019-05-08,2019-05-20,30.54526568698883,27.827000188250285,974,-2652.460595771344,stop,0.8821917808219178,0.3806652379528266,1.0,long
ORCL,2019-05-08,2019-05-20,54.377173473358155,53.6331698474884,261,-195.48994635200523,max_hold,0.9123287671232877,0.37665171426203753,1.0,long
ADBE,2019-05-10,2019-05-22,273.71677656555175,281.67909732055665,84,668.4149434204113,max_hold,0.8825136612021858,0.35881609267727166,1.0,long
ZS,2019-05-21,2019-05-31,77.56876377868652,68.22638186918151,415,-3879.163492444578,stop,0.9726775956284153,0.6674190088306585,1.0,long
LRCX,2019-05-21,2019-06-03,18.670329797744753,17.110785266755755,1500,-2346.816796483496,stop,0.9617486338797814,0.2427314367693729,1.0,long
MDB,2019-05-22,2019-06-03,143.73183366394042,130.49471755981446,243,-3217.8342133026085,max_hold,0.9480874316939891,0.5246166130661002,1.0,long
INTU,2019-05-22,2019-06-03,244.94241732788086,239.43000064075727,121,-667.6074191419544,stop,0.9180327868852459,0.19697905425172516,0.95589797739274,long
NVR,2019-05-23,2019-06-04,3231.465022705078,3315.891273803711,8,675.3700087890657,max_hold,0.9918032786885246,0.41775098604300775,0.9343980494239729,long
TMHC,2019-05-23,2019-06-04,20.470229084014893,20.58970038127899,2,0.2289425945281971,max_hold,0.9754098360655737,0.43147306081358505,0.9210161585403749,long
PSX,2019-06-04,2019-06-10,83.16999816894531,85.94295152664185,240,-666.7088058471688,regime_cover,0.00273224043715847,-0.12781807088341002,0.0,short
DD,2019-06-04,2019-06-17,31.936461959838866,31.26051358127594,745,-507.30654202937916,max_hold,0.912568306010929,0.20648201758062493,1.0,long
ENPH,2019-06-04,2019-06-17,15.92796007633209,17.741125,2022,3656.1094756565153,max_hold,1.0,0.6037452098801889,0.9603745209880189,long
NEE,2019-06-10,2019-06-24,51.05051402664184,52.02397423744202,788,763.1466461105391,max_hold,0.9890710382513661,0.4547871860112792,1.0,long
NEM,2019-06-10,2019-06-24,35.15756938934326,38.42077862739563,846,2756.445015392304,max_hold,0.8907103825136612,0.5654536703722085,1.0,long
HSY,2019-06-11,2019-06-24,136.80837549591064,137.38127194976806,106,60.19702410888701,max_hold,0.8879781420765027,0.48689985823278553,1.0,long
SHOP,2019-06-14,2019-06-25,30.556270866394044,29.186610402379866,1,-1.3746604640141777,stop,0.9562841530054644,0.6026079832983803,1.0,long
CMG,2019-06-18,2019-07-01,14.68233769083023,14.500546202182772,1669,-311.75499455260905,max_hold,0.8770491803278688,0.40826779809835995,1.0,long
EBAY,2019-06-18,2019-07-01,39.419701526641845,39.870054389953616,621,276.5641281166098,max_hold,0.825136612021858,0.46980747193733413,1.0,long
SMCI,2019-06-25,2019-07-08,1.9359674427509308,1.8600694418549537,18087,-1463.2021422055375,max_hold,0.9617486338797814,0.291084563141295,1.0,long
AAPL,2019-06-25,2019-07-08,49.63230191802978,49.97999856758118,599,205.27529308128555,max_hold,0.8907103825136612,0.45963267642462813,1.0,long
MRVL,2019-06-26,2019-07-08,23.83190969467163,24.127929389953618,1248,363.19257971192076,max_hold,0.912568306010929,0.3108243678868939,1.0,long
MSFT,2019-06-26,2019-07-08,134.41718110656737,136.89152671051025,27,66.67233130645774,max_hold,0.8879781420765027,0.4297307907844748,1.0,long
NVDA,2019-07-02,2019-07-15,4.139568559169769,4.179658945798874,9728,341.3592811279326,max_hold,0.994535519125683,0.27451762093925736,1.0,long
MCD,2019-07-02,2019-07-15,206.853375,214.10290171051025,41,297.0255951309204,max_hold,0.9672131147540983,0.42200906533882493,1.0,long
ORCL,2019-07-10,2019-07-17,59.969968626022336,58.01129355081355,139,-272.9508354540215,stop,0.8797814207650273,0.47750983716345374,1.0,long
MU,2019-07-09,2019-07-22,40.150066068649295,47.16640362739563,741,5195.401131031035,max_hold,0.9043715846994536,0.4039033790291236,1.0,long
AMZN,2019-07-09,2019-07-22,97.43869438934327,99.23186101913451,305,545.3908220863295,max_hold,0.8934426229508197,0.47600928091850897,1.0,long
MSFT,2019-07-10,2019-07-22,137.1985698852539,138.36077767944337,216,249.95688354492555,max_hold,0.8907103825136612,0.42929234418250356,1.0,long
NVDA,2019-07-16,2019-07-29,4.168833329200744,4.368314837694168,8399,1633.4501898362669,max_hold,0.9645776566757494,0.16241882979568184,1.0,long
SHOP,2019-07-16,2019-07-29,32.382184129714965,31.955015171051027,443,-191.45084868812435,max_hold,0.997275204359673,0.5506897866246553,1.0,long
FTNT,2019-07-18,2019-07-29,17.212602473258972,16.51426199790574,469,-329.86668294066516,stop,0.9291553133514986,0.40638412448373845,1.0,long
CME,2019-07-23,2019-07-30,204.89238828277587,196.87722192015596,119,-954.3997971517691,stop,0.8365122615803815,0.4439724123399203,1.0,long
MDB,2019-07-24,2019-08-01,155.19755511474608,139.0232514526367,157,-2540.1506749511705,stop,0.8773841961852861,0.36690777813061826,1.0,long
NVDA,2019-07-30,2019-08-02,4.325911894083023,4.044323761677985,5666,-1623.8083582069464,stop,0.8038147138964578,0.2903682107824886,1.0,long
TRV,2019-07-23,2019-08-05,148.57425,143.85802767944335,164,-774.2804605712912,max_hold,0.8637602179836512,0.25789696634782516,1.0,long
AMZN,2019-07-30,2019-08-05,94.60327775573731,89.40690647903806,314,-1633.2305808835654,stop,0.888283378746594,0.3629477845481809,1.0,long
MSFT,2019-07-31,2019-08-05,140.4001668319702,132.74083549481045,174,-1333.5936526657974,stop,0.8419618528610354,0.42033586723152894,1.0,long
INTU,2019-07-31,2019-08-05,278.9093740081787,265.6150515861286,90,-1196.9390179845116,stop,0.9400544959128065,0.41776297043932425,1.0,long
ADBE,2019-08-02,2019-08-05,295.7177923278809,277.312554596653,74,-1362.3575921108634,stop,0.8446866485013624,0.37622219493544407,1.0,long
AAPL,2019-08-05,2019-08-19,49.52225012397766,52.56120777511597,464,1407.7563501281732,max_hold,0.9128065395095368,0.3772512745227778,0.9690027269497515,long
SHOP,2019-08-13,2019-08-26,36.418201526641845,39.57620267105103,884,2787.253011657718,max_hold,0.9945652173913043,0.5849534317314835,1.0,long
LLY,2019-08-13,2019-08-26,113.58676377868652,111.72410877990723,246,-459.44312969970565,max_hold,0.9402173913043478,0.10976648088081609,1.0,long
NEM,2019-08-14,2019-08-26,38.61929847335816,39.43027576255798,770,620.6025126838662,max_hold,0.9184782608695652,0.3009161954191251,1.0,long
VRTX,2019-08-14,2019-08-26,181.86088927459718,180.5496793899536,134,-176.37212454223894,max_hold,0.8233695652173914,0.357221991937423,0.9748272839011899,long
ZTS,2019-08-15,2019-08-27,121.94093725204466,125.17737786483764,40,129.25762451171903,max_hold,0.8021680216802168,0.4579352765753673,0.9635196576980135,long
ULTA,2019-08-21,2019-08-30,327.4036102294922,296.8075327368164,72,-2203.277579472655,stop,0.907859078590786,0.1637665073537567,1.0,long
ZS,2019-08-27,2019-09-05,72.41618725204468,63.694381659408414,386,-3368.546958757598,stop,0.967479674796748,0.16213318539610308,1.0,long
NVDA,2019-08-27,2019-09-09,4.17683722615242,4.510243559360505,7713,2532.9980480339545,max_hold,0.986449864498645,0.3634548286896375,1.0,long
LOW,2019-08-28,2019-09-09,105.65279847335816,114.73260591506958,185,1678.8393767166135,max_hold,0.8075880758807588,0.43726206835836323,1.0,long
EBAY,2019-08-28,2019-09-09,38.88943393135071,41.37930152511597,504,1252.3732672576916,max_hold,0.8726287262872628,0.25190368742531066,1.0,long
CL,2019-09-06,2019-09-10,74.44720866394043,71.90257831773954,331,-843.9276445924945,stop,0.8888888888888888,0.4346604334816499,1.0,long
SMCI,2019-09-03,2019-09-16,1.8759375,1.9290349475741388,18666,897.786956418875,max_hold,0.967479674796748,0.4113403560650682,1.0,long
AMZN,2019-09-03,2019-09-16,88.54425,90.34680229187012,110,197.73075210571255,max_hold,0.8238482384823849,0.24760370933055523,1.0,long
NVDA,2019-09-10,2019-09-23,4.481739566802979,4.368814313173294,7813,-921.3500066087288,max_hold,0.964769647696477,0.5743937057733686,1.0,long
TJX,2019-09-10,2019-09-23,56.93845484733581,54.297086440209455,522,-1381.4043085199585,stop,0.926829268292683,0.46082888167514297,1.0,long
ADBE,2019-09-11,2019-09-23,277.79883366394046,277.30128244018556,107,-53.772980941773966,max_hold,0.8888888888888888,0.2611003546116985,0.962682211655056,long
INTU,2019-09-11,2019-09-23,267.83386221313475,268.8655,22,22.586031311035427,max_hold,0.948509485094851,0.2547370138300402,0.9378715985186109,long
SHOP,2019-09-17,2019-09-24,32.47522913360596,28.92169189315796,1240,-4412.586178155517,stop,0.997289972899729,0.21136545103221324,1.0,long
MDB,2019-09-24,2019-09-27,132.12602755737305,116.21276879836304,154,-2451.411848887541,stop,0.8780487804878049,0.1512907659054482,1.0,long
COF,2019-09-17,2019-09-30,94.16706274795534,90.93451335525512,61,-197.4905129547135,max_hold,0.8509485094850948,0.4941484914495113,1.0,long
SCHW,2019-09-25,2019-10-01,41.84090969467163,38.49346950720885,585,-1961.1775096657263,stop,0.8699186991869918,0.11972402666867002,1.0,long
GS,2019-10-01,2019-10-03,207.11349950408933,196.5408542534565,27,-285.59642176708644,stop,0.8102981029810298,0.23729945653944426,1.0,long
NVDA,2019-09-24,2019-10-07,4.404701402664185,4.605946016073227,7950,1560.144676601882,max_hold,0.9566395663956639,0.38920844355803674,1.0,long
SHOP,2019-09-25,2019-10-07,29.214600763320924,32.61568396949768,1249,4241.70792451477,max_hold,0.997289972899729,0.11221348666803739,1.0,long
NEE,2019-09-26,2019-10-08,57.52625012397766,57.463754055023195,305,-20.58630103111227,max_hold,0.983739837398374,0.4545416037908502,1.0,long
SO,2019-09-30,2019-10-14,61.860916831970215,60.88953816986084,289,-282.17343334960884,max_hold,0.9051490514905149,0.4344140078976644,1.0,long
ETN,2019-10-02,2019-10-14,79.71984030532838,80.81957061004638,282,308.7139459304783,max_hold,0.8021680216802168,0.24986887082835083,0.9971623723043656,long
VST,2019-10-04,2019-10-16,26.353170152664184,26.646669847488404,202,58.276938354492465,max_hold,0.8943089430894309,0.27822007011854494,1.0,long
SHOP,2019-10-11,2019-10-22,33.10354530143738,30.4398139831543,1216,-3245.177283032225,stop,0.997289972899729,0.18835912626726614,1.0,long
NEE,2019-10-11,2019-10-23,57.97647207069397,58.9705,513,507.37132773399264,max_hold,0.9159891598915989,0.43973485705189985,1.0,long
CMG,2019-10-15,2019-10-23,16.615303851127624,16.026407075300185,2107,-1251.3405066684156,stop,0.948509485094851,0.41303435938910504,1.0,long
EBAY,2019-10-15,2019-10-24,38.38918393135071,36.88561391982609,151,-227.79407174021696,stop,0.8428184281842819,0.21828799949427247,0.9754567316441011,long
PEP,2019-10-14,2019-10-28,137.90891633605958,136.50172232055664,177,-249.95834074402003,max_hold,0.8617886178861789,0.3608903734692938,1.0,long
TJX,2019-10-17,2019-10-29,59.599784694671634,57.645675025591736,90,-176.3198702171908,stop,0.8563685636856369,0.485446896849558,1.0,long
CAT,2019-10-23,2019-11-04,134.29711072540283,146.84653816986085,182,2283.0857948913595,max_hold,0.8,0.3699358190837593,1.0,long
SHOP,2019-10-24,2019-11-05,30.211097145080565,29.535224237442016,1332,-906.9227129745476,max_hold,0.9972972972972973,0.18183154813729238,1.0,long
CMG,2019-10-24,2019-11-05,15.847920152664184,14.826301814144228,2209,-2267.7999097905813,stop,0.9513513513513514,0.32671832083459906,1.0,long
BKNG,2019-10-25,2019-11-06,2021.140069885254,2011.0839208374023,3,-30.183447143555114,max_hold,0.8108108108108109,0.4384935694447135,1.0,long
DE,2019-10-29,2019-11-11,172.3861530532837,179.71010305023194,142,1039.2908995666505,max_hold,0.8324324324324325,0.4096556051488743,1.0,long
PANW,2019-10-30,2019-11-11,37.42536913490295,39.31533158493042,152,286.5142924041752,max_hold,0.8837837837837837,0.35704678549239843,1.0,long
GS,2019-11-05,2019-11-18,220.9104030532837,219.62013072967525,110,-142.47995559692777,max_hold,0.8086253369272237,0.48465584231776976,1.0,long
NVDA,2019-11-06,2019-11-18,5.218608080148697,5.304346660137177,6710,541.7558717226979,max_hold,0.9487870619946092,0.599353560891716,1.0,long
FTNT,2019-11-06,2019-11-18,18.337163114547725,20.75761564922333,1623,3920.279463778506,max_hold,0.921832884097035,0.5019907947477776,1.0,long
ADBE,2019-11-07,2019-11-19,288.4441377868652,300.44970610046386,54,648.0306889343268,max_hold,0.8517520215633423,0.3224890962505814,0.9515105089641123,long
INTU,2019-11-20,2019-11-22,271.54570866394045,259.09309562056814,90,-1121.185173903508,stop,0.8274932614555256,0.46982107402708084,1.0,long
ORCL,2019-11-12,2019-11-25,56.55826377868652,56.53172137260437,559,-17.63220499992196,max_hold,0.9353099730458221,0.3963021266827478,0.9977364231039789,long
NVDA,2019-11-19,2019-12-02,5.278388035297394,5.228634184360504,6634,-363.2370471153268,max_hold,0.9514824797843666,0.5696988323619491,1.0,long
MS,2019-11-19,2019-12-02,49.24461122131348,49.05546183013916,497,-96.49224741363618,max_hold,0.8247978436657682,0.49207465570832987,1.0,long
ADBE,2019-11-20,2019-12-02,299.5397096557617,302.598625,81,247.36714288330236,max_hold,0.8463611859838275,0.41161502066996525,0.9939251698217959,long
MSFT,2019-11-21,2019-12-03,149.47469389343263,146.91531266433714,9,-23.079431061859438,stop,0.9514824797843666,0.4746612478694966,0.9499978456755007,long
ORCL,2019-11-26,2019-12-03,56.778375,54.763736309062494,559,-1128.978028234064,stop,0.9380053908355795,0.44279065543236595,1.0,long
INTU,2019-11-25,2019-12-09,260.9904153442383,255.64211927032474,89,-476.4433505783042,max_hold,0.8787061994609164,0.11265080375795777,1.0,long
NVDA,2019-12-03,2019-12-16,5.049273443698883,5.625935472488403,6935,3964.47616965532,max_hold,0.9487870619946092,0.40824175824914544,1.0,long
AAPL,2019-12-03,2019-12-16,64.60978813934327,69.93001383972168,379,2014.4705404434194,max_hold,0.8221024258760108,0.4580872650543222,1.0,long
MSFT,2019-12-04,2019-12-16,150.21506938934326,155.45223377990723,233,1219.0943030014064,max_hold,0.9649595687331537,0.4018087105010005,1.0,long
ADBE,2019-12-04,2019-12-16,305.1525,323.63808779907225,68,1256.679970336915,max_hold,0.894878706199461,0.4279761375286364,1.0,long
FTNT,2019-12-05,2019-12-17,20.744366251945497,21.25936545753479,9,4.58999285030365,max_hold,0.8517520215633423,0.5123407461321239,1.0,long
LLY,2019-12-10,2019-12-23,120.62027755737306,131.08441889953613,188,1966.3185723266579,max_hold,0.9326145552560647,0.36022124552742785,1.0,long
NVDA,2019-12-17,2019-12-30,5.650323788166046,5.805096087694168,4338,649.7122353529921,max_hold,0.8679245283018868,0.5556001715199846,1.0,long
MSFT,2019-12-17,2019-12-30,155.5277219467163,157.51120133972168,191,377.889564064028,max_hold,0.9110512129380054,0.48240480598316693,1.0,long
SCHW,2019-12-18,2019-12-30,49.674826526641844,47.79608969497681,493,-928.6822580108634,max_hold,0.8005390835579514,0.4473256773964455,1.0,long
VRT,2019-12-18,2019-12-30,10.855425381660464,10.914540076255797,3225,174.5198900699501,max_hold,0.9487870619946092,0.41605719010362396,1.0,long
TSLA,2019-12-20,2020-01-02,27.36634318828583,28.66965801525116,373,484.2714304580682,max_hold,0.9381720430107527,0.7477315245511224,1.0,long
MS,2019-12-24,2020-01-06,50.85541683197022,50.99449045753479,481,64.48941389655846,max_hold,0.803763440860215,0.4409421066784351,1.0,long
NVDA,2019-12-31,2020-01-13,5.775386288166046,6.29635023856163,6063,3128.289431248429,max_hold,0.956989247311828,0.4531063009744622,1.0,long
MSFT,2019-12-31,2020-01-13,156.84838927459717,163.19835877990724,189,1199.1992365036035,max_hold,0.9139784946236559,0.4280312663483951,1.0,long
INTU,2020-01-02,2020-01-14,261.21052656555173,272.54365267944337,93,1053.5157285919224,max_hold,0.8387096774193549,0.062467541561052574,1.0,long
FTNT,2020-01-02,2020-01-14,21.530760457992553,23.332327862739564,1138,2044.4937066020989,max_hold,0.8709677419354839,0.45474574715199845,1.0,long
SHOP,2020-01-03,2020-01-15,40.18007984733582,44.8285762386322,283,1314.1094787368766,max_hold,0.9838709677419355,0.5356367656317471,1.0,long
ADBE,2020-01-07,2020-01-21,334.31706889343263,349.825,73,1131.713970779417,max_hold,0.8145161290322581,0.49616106005303817,1.0,long
SMCI,2020-01-14,2020-01-27,2.9514750477075578,2.869564551472664,8305,-721.7916712307928,max_hold,0.8548387096774194,0.8697646698078516,1.0,long
TSLA,2020-01-14,2020-01-27,36.302142396926875,37.18273142623901,675,591.0225947856902,max_hold,0.8387096774193549,0.8968871520546479,1.0,long
NVDA,2020-01-15,2020-01-27,6.197847207069397,5.907284262996487,3954,-1168.6558808642862,stop,0.8387096774193549,0.5214914249637916,1.0,long
DHR,2020-01-15,2020-01-27,143.2896876525879,142.83635249328614,207,-94.875377975464,max_hold,0.8924731182795699,0.4899177242471629,1.0,long
MSFT,2020-01-16,2020-01-27,164.43218110656738,160.84132489868017,149,-535.7825749751948,stop,0.8521505376344086,0.47693244710975147,1.0,long
AAPL,2020-01-22,2020-02-03,79.68481914138793,76.3046256708801,395,-1337.1514208505941,stop,0.9596774193548387,0.5277917768127981,1.0,long
NVDA,2020-01-28,2020-02-10,6.074285586833954,6.570963096141815,5764,2834.029163650515,max_hold,0.9650537634408602,0.41952756285935017,1.0,long
SHOP,2020-01-28,2020-02-10,45.372673473358155,49.14441421890259,887,3341.0990412979136,max_hold,0.9973118279569892,0.5458259326221133,1.0,long
MSFT,2020-01-29,2020-02-10,167.92391633605956,188.60564694976807,208,4300.75996765137,max_hold,0.9301075268817204,0.4424786360580104,1.0,long
ADBE,2020-01-29,2020-02-10,356.8783622131348,369.815,43,556.0604248352043,max_hold,0.9166666666666666,0.5305766216109017,1.0,long
CRM,2020-01-30,2020-02-11,180.99044389343265,189.01544561004638,1,8.020001716613729,max_hold,0.8897849462365591,0.45322616925065584,1.0,long
NEE,2020-02-04,2020-02-18,66.60078100204468,70.47474713516236,446,1725.5588953704837,max_hold,0.9139784946236559,0.5053796466392303,1.0,long
AMZN,2020-02-11,2020-02-24,107.5987706680298,101.90597979272438,227,-1293.3985286943303,stop,0.8763440860215054,0.579215365148719,1.0,long
SHOP,2020-02-11,2020-02-24,49.43170499610901,47.77857800842285,814,-1349.7153679765377,stop,0.9946236559139785,0.6536508876387843,1.0,long
NVDA,2020-02-12,2020-02-24,6.753624987602234,6.981465454269012,3629,808.6880535337364,stop,0.8440860215053764,0.6004820980992237,1.0,long
LLY,2020-02-12,2020-02-24,144.74233316802977,138.23158218697705,169,-1101.1619157979103,stop,0.8279569892473119,0.4545425626234381,1.0,long
INTU,2020-02-19,2020-02-24,305.65275,287.0805102332546,90,-1671.9515790070898,stop,0.9086021505376344,0.4615941732971529,1.0,long
NRG,2020-02-13,2020-02-25,39.239611221313474,37.64938174250871,334,-532.8066459207917,stop,0.8709677419354839,0.4364092598816605,1.0,long
ON,2020-03-02,2020-03-12,18.790000915527344,12.936465305328367,1064,6222.841889251711,short_take_profit,0.013440860215053764,-0.11247690012858,0.0008490841806903862,short
NVDA,2020-05-01,2020-05-13,7.112304241418839,7.776110209703446,3347,2205.02357584858,max_hold,0.8877005347593583,0.538159343873485,1.0,long
NEM,2020-05-01,2020-05-13,58.679326526641844,63.858054389953615,477,2467.8681907997143,max_hold,0.9385026737967914,0.5781509132156727,1.0,long
SMCI,2020-05-08,2020-05-14,2.3511749045848847,2.2560714503288266,8340,-834.8628084955241,stop,0.8475935828877005,0.3262256246354727,1.0,long
TSLA,2020-05-04,2020-05-18,46.756700254440304,54.21487957954407,574,4278.12493260956,max_hold,0.9705882352941176,0.5818447685818892,1.0,long
SHOP,2020-05-04,2020-05-18,62.0950311756134,73.76510095214844,375,4374.4011662006415,max_hold,0.9598930481283422,0.6367501721570924,1.0,long
HAL,2020-05-14,2020-05-18,9.254625,10.83528773647801,2900,4569.421935786228,stop,0.9919786096256684,0.10379229901403694,0.9392863777070855,long
KIM,2020-05-01,2020-05-18,10.4399995803833,10.415204847335815,1915,37.906913785935316,short_max_hold,0.0053475935828877,0.13326833352090353,0.018139667576689285,short
ENPH,2020-05-15,2020-05-21,56.51824667930603,58.96570320526123,413,1008.7345452194961,stop,0.9572192513368984,0.5987576904708484,0.9213730952502934,long
APA,2020-05-20,2020-05-29,11.67583507633209,11.179207633552553,2299,-1153.241490950157,stop,0.9946524064171123,0.06476111940217946,0.9016632777156189,long
LNC,2020-05-20,2020-06-01,36.15806938934326,39.210384542465206,645,1965.5182737636549,max_hold,0.9652406417112299,0.1551283728444516,0.8561072472604727,long
LLY,2020-05-21,2020-06-02,153.2265688934326,153.7830706100464,127,70.04071800995014,max_hold,0.8693333333333333,0.373065004377689,1.0,long
PINS,2020-05-21,2020-06-02,19.0095,20.499745228767395,1412,2097.1662630195633,max_hold,0.9973333333333333,0.05902831348698021,0.903502831348698,long
NVDA,2020-05-22,2020-06-03,8.829662296772003,8.765115028858185,2220,-154.3949347686768,max_hold,0.864,0.647094816249315,1.0,long
ALNY,2020-05-19,2020-06-03,145.24000549316406,137.318625,137,1084.544127563477,short_max_hold,0.0053475935828877,0.4161798302413422,0.04643081724873315,short
NEM,2020-06-01,2020-06-05,58.97947576332092,53.20458587631226,415,-2398.6543031085944,stop,0.872,0.4410827907043998,0.9801840400007953,long
BA,2020-06-02,2020-06-05,154.077,198.14082296066286,244,10750.35280240174,stop,0.9733333333333334,0.10200231659532523,0.9348835034826668,long
FTNT,2020-05-27,2020-06-08,27.463725763320923,27.488249808311462,1020,19.914525890349616,max_hold,0.952,0.6101521101054531,0.9363539591103256,long
EQIX,2020-06-03,2020-06-15,692.035847442627,694.1827642822266,50,107.0958419799806,max_hold,0.944,0.4562632847523321,0.9239299708599649,long
INTU,2020-06-03,2020-06-15,288.7042775573731,282.9984446411133,50,-285.5416458129897,max_hold,0.8853333333333333,0.34156826995623013,0.8341129205097879,long
NVDA,2020-06-04,2020-06-16,8.732363687038422,9.06396531534195,1878,613.3578579540246,max_hold,0.984,0.5836135150607155,1.0,long
ADBE,2020-06-08,2020-06-22,391.1955,438.4206946411133,76,3588.734792724612,max_hold,0.9093333333333333,0.511683393182222,0.8388640067303816,long
MSFT,2020-06-08,2020-06-22,186.03297244262694,200.46972232055663,159,2294.64823059082,max_hold,0.928,0.4851466560599051,0.821342896670568,long
NEM,2020-06-09,2020-06-22,57.13855561065674,58.19089122009277,609,637.8273861465455,max_hold,0.96,0.21011504944419207,1.0,long
NVDA,2020-06-19,2020-07-01,9.247121555328368,9.525234733104705,4354,1189.1347760381716,max_hold,0.984,0.5113081481425839,1.0,long
FTNT,2020-06-19,2020-07-01,27.455720435142517,27.830077862739564,833,307.67473718834043,max_hold,0.9866666666666667,0.4056676990361263,0.9598106097681953,long
ORCL,2020-06-23,2020-07-06,55.32764923667908,56.57169847488403,537,665.3694409160589,max_hold,0.9202127659574468,0.3709838425263761,0.9949465860365192,long
INTU,2020-06-23,2020-07-06,295.1275009918213,309.4951688995361,83,1192.1014363403287,max_hold,0.848404255319149,0.4594138775620197,0.878535864674925,long
MRVL,2020-06-24,2020-07-06,34.107045152664185,36.1419198474884,872,1770.0507338867183,max_hold,0.898936170212766,0.5452007839366592,1.0,long
TSLA,2020-06-24,2020-07-06,66.30713907623291,88.19419478498459,181,3960.652083284053,stop,0.9228723404255319,0.6420855362018071,1.0,long
BE,2020-07-08,2020-07-13,11.375684885501862,12.067563434867859,2950,2026.2917206296916,stop,1.0,0.7701234602692505,0.9770123460269251,long
NVDA,2020-07-02,2020-07-14,9.643819438934326,10.371811355113984,3631,2625.1836476483372,max_hold,0.9414893617021277,0.5496338343410089,1.0,long
FCX,2020-07-02,2020-07-14,11.655824618339537,13.49325,2103,3853.5905776319537,max_hold,0.800531914893617,0.5446439474186888,1.0,long
TSLA,2020-07-07,2020-07-20,93.71416917800903,109.4785661582947,261,4113.202611854559,max_hold,0.8617021276595744,0.9310587258940739,1.0,long
BLK,2020-07-07,2020-07-20,553.6466801147461,579.3101755981445,53,1359.900260620114,max_hold,0.8962765957446809,0.46251227746587803,0.9893641901434886,long
CCI,2020-07-08,2020-07-20,172.18605610656738,170.07492366027833,61,-129.08407922363193,max_hold,0.8218085106382979,0.39755488072355344,0.9411051507835392,long
SHOP,2020-07-14,2020-07-24,97.0485,88.78190947052002,306,-2531.106702020875,stop,0.9228723404255319,0.6903313287075252,1.0,long
SMCI,2020-07-15,2020-07-27,2.8124056087732314,2.844576956152916,12451,338.310446224452,max_hold,0.9441489361702128,0.32991587447030013,1.0,long
FTNT,2020-07-15,2020-07-27,26.29314068698883,27.3163349237442,932,948.9570286560041,max_hold,0.8271276595744681,0.3103422231826851,1.0,long
HD,2020-07-21,2020-08-03,261.7508051147461,266.04690267944335,93,399.0720735168468,max_hold,0.8058510638297872,0.49954695090303913,1.0,long
LOW,2020-07-21,2020-08-03,144.02197194671632,150.19486927032472,243,1498.7990496368402,max_hold,0.9308510638297872,0.5736971429404882,1.0,long
NVDA,2020-07-22,2020-08-03,10.372684055328367,11.004744966506959,1091,684.123454095843,max_hold,0.9813829787234043,0.5228608273863692,1.0,long
FTNT,2020-07-28,2020-08-07,27.237612931251526,25.488859972059874,1285,-2253.572552561273,stop,0.9521276595744681,0.3014434186062719,1.0,long
INTU,2020-07-27,2020-08-10,290.61523622131347,304.02790267944334,102,1367.5819787292473,max_hold,0.9202127659574468,0.26008962062268076,0.9270847416191526,long
ADBE,2020-07-28,2020-08-10,437.0484015655518,443.0683635406494,50,300.74809875488006,max_hold,0.9441489361702128,0.39011518221907615,0.9205400678546412,long
NVDA,2020-08-04,2020-08-17,11.055525190830231,12.330831393241882,3642,4626.455189183232,max_hold,0.9973404255319149,0.6280825890511987,1.0,long
TSLA,2020-08-04,2020-08-17,99.71716917800903,114.9029874851619,292,4432.798945688638,stop,0.9654255319148937,0.520211204648998,1.0,long
SHOP,2020-08-05,2020-08-17,107.95295157623292,101.2453496208191,4,-26.850407821655285,max_hold,0.9814323607427056,0.5754567894250993,1.0,long
FTNT,2020-08-10,2020-08-24,26.247116251945496,26.59869351196289,1334,462.3340648632025,max_hold,0.9549071618037135,0.24490861729655752,1.0,long
EBAY,2020-08-11,2020-08-24,54.237104084014895,58.750608779907225,548,2470.660573348997,max_hold,0.9204244031830239,0.3590778735541129,1.0,long
ADBE,2020-08-11,2020-08-24,440.48013977050783,476.06183779907224,62,2205.755277770993,max_hold,0.896551724137931,0.402016191221324,0.9644315223598514,long
EBAY,2020-08-25,2020-08-28,58.53925332069397,54.46638766722513,418,-1704.5478431499773,stop,0.8169761273209549,0.4955238232666468,1.0,long
