Date,mtum,spy,vlue,vix,vix3m
2017-06-02,81.06412506103516,211.7288055419922,58.28886795043945,9.75,12.460000038146973
2017-06-05,80.91987609863281,211.57272338867188,58.13913345336914,10.069999694824219,12.850000381469727
2017-06-06,80.72154235839844,210.8963623046875,57.88697052001953,10.449999809265137,13.079999923706055
2017-06-07,81.20835876464844,211.28652954101562,58.060333251953125,10.390000343322754,13.09000015258789
2017-06-08,81.47881317138672,211.39059448242188,58.225826263427734,10.15999984741211,12.760000228881836
2017-06-09,80.64942932128906,211.06976318359375,58.351905822753906,10.699999809265137,12.960000038146973
2017-06-12,80.38797760009766,211.0264129638672,58.4149284362793,11.460000038146973,13.300000190734863
2017-06-13,81.05510711669922,212.0582733154297,58.61981201171875,10.420000076293945,12.729999542236328
2017-06-14,80.89283752441406,211.78945922851562,58.399169921875,10.640000343322754,12.770000457763672
2017-06-15,80.73956298828125,211.38192749023438,58.0997200012207,10.899999618530273,12.90999984741211
2017-06-16,80.6404037475586,211.4281005859375,57.85543441772461,10.380000114440918,12.710000038146973
2017-06-19,81.84843444824219,213.1882781982422,58.4149284362793,10.369999885559082,12.399999618530273
2017-06-20,81.15428161621094,211.75050354003906,57.965763092041016,10.859999656677246,12.6899995803833
2017-06-21,81.19034576416016,211.69821166992188,57.9027214050293,10.75,12.760000228881836
2017-06-22,81.0009994506836,211.60232543945312,58.013057708740234,10.479999542236328,12.619999885559082
2017-06-23,80.85676574707031,211.8550567626953,58.060333251953125,10.020000457763672,12.359999656677246
2017-06-26,80.775634765625,211.9945068359375,58.32825469970703,9.899999618530273,12.270000457763672
2017-06-27,80.06878662109375,210.28660583496094,58.015716552734375,11.0600004196167,12.960000038146973
2017-06-28,81.12633514404297,212.16879272460938,58.61857223510742,10.029999732971191,12.399999618530273
2017-06-29,80.37608337402344,210.30404663085938,58.29335021972656,11.4399995803833,13.149999618530273
2017-06-30,80.34896850585938,210.69618225097656,58.35679626464844,11.180000305175781,13.140000343322754
2017-07-03,80.34896850585938,211.05340576171875,58.80100631713867,11.220000267028809,13.3100004196167
2017-07-05,81.08116912841797,211.5413818359375,58.81688690185547,11.069999694824219,13.3100004196167
2017-07-06,80.5749740600586,209.60696411132812,58.22196578979492,12.539999961853027,14.109999656677246
2017-07-07,81.36135864257812,210.96632385253906,58.53925704956055,11.1899995803833,13.520000457763672
2017-07-10,81.73196411132812,211.19281005859375,58.436134338378906,11.109999656677246,13.350000381469727
2017-07-11,81.69583129882812,211.03604125976562,58.380611419677734,10.890000343322754,13.15999984741211
2017-07-12,82.43701934814453,212.62184143066406,58.7216911315918,10.300000190734863,12.779999732971191
2017-07-13,82.52742767333984,212.97914123535156,59.00724411010742,9.899999618530273,12.550000190734863
2017-07-14,82.85282135009766,213.9724884033203,59.29279708862305,9.510000228881836,12.229999542236328
2017-07-17,82.83474731445312,213.9463348388672,59.403839111328125,9.819999694824219,12.279999732971191
2017-07-18,82.7714614868164,214.05963134765625,59.23726272583008,9.890000343322754,12.25
2017-07-19,83.19632720947266,215.21852111816406,59.50698471069336,9.789999961853027,12.0
2017-07-20,83.11495971679688,215.31436157226562,59.443504333496094,9.579999923706055,12.039999961853027
2017-07-21,83.09688568115234,215.1227264404297,59.372135162353516,9.359999656677246,12.0600004196167
2017-07-24,83.14207458496094,215.07044982910156,59.372135162353516,9.430000305175781,12.039999961853027
2017-07-25,83.38611602783203,215.59323120117188,59.71320724487305,9.430000305175781,12.050000190734863
2017-07-26,83.4041976928711,215.60191345214844,59.57042694091797,9.600000381469727,12.109999656677246
2017-07-27,82.93419647216797,215.40158081054688,59.499046325683594,10.109999656677246,12.420000076293945
2017-07-28,82.94322204589844,215.1488494873047,59.499046325683594,10.289999961853027,12.579999923706055
2017-07-31,83.14207458496094,215.02684020996094,59.514892578125,10.260000228881836,12.470000267028809
2017-08-01,83.39518737792969,215.50607299804688,59.657676696777344,10.09000015258789,12.399999618530273
2017-08-02,83.43133544921875,215.6106719970703,59.800453186035156,10.279999732971191,12.5600004196167
2017-08-03,83.3319320678711,215.1924285888672,59.60215377807617,10.4399995803833,12.739999771118164
2017-08-04,83.7296142578125,215.58453369140625,59.72114181518555,10.029999732971191,12.75
2017-08-07,84.1454086303711,215.98533630371094,59.91150665283203,9.930000305175781,12.65999984741211
2017-08-08,84.05501556396484,215.4537811279297,59.88771438598633,10.960000038146973,13.199999809265137
2017-08-09,84.10923767089844,215.44512939453125,59.808387756347656,11.109999656677246,13.489999771118164
2017-08-10,82.57262420654297,212.4040069580078,58.81688690185547,16.040000915527344,16.209999084472656
2017-08-11,82.64491271972656,212.71771240234375,58.84859848022461,15.510000228881836,16.389999389648438
2017-08-14,84.00080871582031,214.826416015625,59.42764663696289,12.329999923706055,13.920000076293945
2017-08-15,84.01887512207031,214.80027770996094,59.43558883666992,12.039999961853027,13.899999618530273
2017-08-16,84.15446472167969,215.17495727539062,59.467308044433594,11.739999771118164,13.579999923706055
2017-08-17,82.52742767333984,211.82022094726562,58.436134338378906,15.550000190734863,16.139999389648438
2017-08-18,82.51840209960938,211.48904418945312,58.21403121948242,14.260000228881836,15.649999618530273
2017-08-21,82.43701934814453,211.65464782714844,58.19816207885742,13.1899995803833,14.989999771118164
2017-08-22,83.70250701904297,213.86795043945312,58.84064865112305,11.350000381469727,13.630000114440918
2017-08-23,83.31385040283203,213.1011505126953,58.7296142578125,12.25,14.329999923706055
2017-08-24,83.21442413330078,212.60446166992188,58.594791412353516,12.229999542236328,14.390000343322754
2017-08-25,83.25054168701172,213.1011505126953,58.85652542114258,11.279999732971191,13.989999771118164
2017-08-28,83.31385040283203,213.10984802246094,58.935855865478516,11.319999694824219,13.989999771118164
2017-08-29,83.34095001220703,213.35379028320312,58.943809509277344,11.699999809265137,14.119999885559082
2017-08-30,83.90139770507812,214.36463928222656,59.26106262207031,11.220000267028809,14.140000343322754
2017-08-31,84.36235046386719,215.65415954589844,59.64181900024414,10.59000015258789,13.800000190734863
2017-09-01,84.57933807373047,215.959228515625,60.06224060058594,10.130000114440918,13.59000015258789
2017-09-05,83.52169036865234,214.4081573486328,59.4752311706543,12.229999542236328,14.579999923706055
2017-09-06,83.7748031616211,215.14015197753906,59.816322326660156,11.630000114440918,14.399999618530273
2017-09-07,83.31385040283203,215.11395263671875,59.67356491088867,11.550000190734863,14.319999694824219
2017-09-08,83.35000610351562,214.86131286621094,59.53076934814453,12.119999885559082,14.6899995803833
2017-09-11,84.40754699707031,217.1529541015625,60.252586364746094,10.729999542236328,13.859999656677246
2017-09-12,84.8143310546875,217.88490295410156,60.6967887878418,10.579999923706055,13.5600004196167
2017-09-13,84.92278289794922,217.98948669433594,60.807838439941406,10.5,13.229999542236328
2017-09-14,84.8052978515625,217.91973876953125,60.72060012817383,10.4399995803833,13.15999984741211
2017-09-15,85.23013305664062,218.21311950683594,60.94269561767578,10.170000076293945,12.960000038146973
2017-09-18,85.79961395263672,218.67723083496094,61.00616455078125,10.149999618530273,12.6899995803833
2017-09-19,85.9984359741211,218.89614868164062,60.99024963378906,10.180000305175781,12.729999542236328
2017-09-20,85.9803695678711,218.9749755859375,60.96649169921875,9.779999732971191,12.65999984741211
2017-09-21,85.73629760742188,218.38824462890625,60.863365173339844,9.670000076293945,12.65999984741211
2017-09-22,85.77247619628906,218.43206787109375,60.97443389892578,9.59000015258789,12.850000381469727
2017-09-25,84.96797943115234,217.9854736328125,61.09341049194336,10.210000038146973,13.0600004196167
2017-09-26,84.99153900146484,218.11683654785156,61.26819610595703,10.170000076293945,13.020000457763672
2017-09-27,86.10653686523438,218.96624755859375,61.65130615234375,9.869999885559082,12.90999984741211
2017-09-28,86.19717407226562,219.2289276123047,61.58746337890625,9.550000190734863,12.760000228881836
2017-09-29,86.73198699951172,219.99952697753906,61.71516799926758,9.510000228881836,12.489999771118164
2017-10-02,87.08554077148438,220.9540557861328,62.27389907836914,9.449999809265137,12.359999656677246
2017-10-03,87.35746002197266,221.42694091796875,62.609134674072266,9.510000228881836,12.3100004196167
2017-10-04,87.38465881347656,221.68963623046875,62.56923294067383,9.630000114440918,12.380000114440918
2017-10-05,87.91947937011719,223.00318908691406,62.88849639892578,9.1899995803833,12.180000305175781
2017-10-06,88.0101318359375,222.74917602539062,62.73684310913086,9.649999618530273,12.4399995803833
2017-10-09,87.90135192871094,222.3813934326172,62.633094787597656,10.329999923706055,12.729999542236328
2017-10-10,88.06452178955078,222.96815490722656,62.92042541503906,10.079999923706055,12.470000267028809
2017-10-11,88.18238067626953,223.31838989257812,62.960350036621094,9.850000381469727,12.239999771118164
2017-10-12,87.91947937011719,222.9856719970703,62.665000915527344,9.90999984741211,12.260000228881836
2017-10-13,88.10984802246094,223.25709533691406,62.872535705566406,9.609999656677246,11.979999542236328
2017-10-16,88.599365234375,223.55477905273438,62.912445068359375,9.90999984741211,11.9399995803833
2017-10-17,88.63558959960938,223.7124481201172,62.912445068359375,10.3100004196167,12.050000190734863
2017-10-18,88.86222076416016,223.931396484375,63.024192810058594,10.069999694824219,11.920000076293945
2017-10-19,89.13418579101562,223.9926300048828,62.960350036621094,10.050000190734863,11.960000038146973
2017-10-20,90.05876922607422,225.1486053466797,63.383365631103516,9.970000267028809,11.850000381469727
2017-10-23,89.868408203125,224.27288818359375,63.34345626831055,11.069999694824219,12.550000190734863
2017-10-24,90.3851089477539,224.66696166992188,63.61484146118164,11.15999984741211,12.670000076293945
2017-10-25,89.84122467041016,223.55477905273438,63.183834075927734,11.229999542236328,12.949999809265137
2017-10-26,90.00438690185547,223.84381103515625,63.295570373535156,11.300000190734863,12.930000305175781
2017-10-27,91.11029052734375,225.67401123046875,63.43925476074219,9.800000190734863,12.229999542236328
2017-10-30,90.85647583007812,224.83335876464844,63.223716735839844,10.5,12.569999694824219
2017-10-31,91.1012191772461,225.1836395263672,63.327491760253906,10.180000305175781,12.380000114440918
2017-11-01,90.89276123046875,225.48133850097656,63.511070251464844,10.199999809265137,12.569999694824219
2017-11-02,91.24627685546875,225.5688934326172,63.622840881347656,9.930000305175781,12.680000305175781
2017-11-03,91.6904525756836,226.32200622558594,63.76649856567383,9.140000343322754,12.420000076293945
2017-11-06,91.83546447753906,226.6722869873047,63.88620376586914,9.399999618530273,12.569999694824219
2017-11-07,91.57258605957031,226.51466369628906,63.68667221069336,9.890000343322754,12.760000228881836
2017-11-08,91.52729034423828,226.89999389648438,63.83834457397461,9.779999732971191,12.880000114440918
2017-11-09,90.82926940917969,226.0768280029297,63.654747009277344,10.5,13.140000343322754
2017-11-10,91.0921630859375,226.00677490234375,63.73456954956055,11.289999961853027,13.609999656677246
2017-11-13,91.31879425048828,226.21697998046875,63.78245162963867,11.5,13.75
2017-11-14,91.1646728515625,225.69151306152344,63.50310516357422,11.59000015258789,13.930000305175781
2017-11-15,90.85647583007812,224.56192016601562,63.26365280151367,13.130000114440918,14.65999984741211
2017-11-16,91.71764373779297,226.4709014892578,64.18156433105469,11.760000228881836,13.960000038146973
2017-11-17,91.3822250366211,225.80535888671875,64.10173797607422,11.430000305175781,13.800000190734863
2017-11-20,91.81733703613281,226.190673828125,64.32523345947266,10.649999618530273,13.279999732971191
2017-11-21,92.50627899169922,227.67059326171875,64.68440246582031,9.729999542236328,12.550000190734863
2017-11-22,92.12557220458984,227.46920776367188,64.69236755371094,9.880000114440918,12.4399995803833
2017-11-24,92.29778289794922,227.99456787109375,64.70035552978516,9.670000076293945,12.420000076293945
2017-11-27,92.11649322509766,227.88070678710938,64.45292663574219,9.869999885559082,12.569999694824219
2017-11-28,93.24050903320312,230.1925506591797,65.22716522216797,10.029999732971191,12.270000457763672
2017-11-29,92.75101470947266,230.05242919921875,65.59431457519531,10.699999809265137,12.819999694824219
2017-11-30,93.64842987060547,232.06655883789062,65.96149444580078,11.279999732971191,13.039999961853027
2017-12-01,93.06827545166016,231.58497619628906,65.79388427734375,11.430000305175781,13.279999732971191
2017-12-04,91.89892578125,231.30470275878906,66.10517120361328,11.680000305175781,13.550000190734863
2017-12-05,91.80828857421875,230.47280883789062,65.71405029296875,11.329999923706055,13.539999961853027
2017-12-06,92.01677703857422,230.5165557861328,65.54644012451172,11.020000457763672,13.449999809265137
2017-12-07,92.61505126953125,231.24346923828125,65.80184936523438,10.15999984741211,12.930000305175781
2017-12-08,93.14987182617188,232.5043487548828,66.29672241210938,9.579999923706055,12.460000038146973
2017-12-11,93.24957275390625,233.20492553710938,66.62397766113281,9.34000015258789,12.279999732971191
2017-12-12,93.32210540771484,233.61648559570312,66.63195037841797,9.920000076293945,12.479999542236328
2017-12-13,93.25863647460938,233.59027099609375,66.56810760498047,10.180000305175781,12.5
2017-12-14,92.78727722167969,232.63577270507812,66.11315155029297,10.489999771118164,12.800000190734863
2017-12-15,93.82066345214844,234.57298278808594,66.75167846679688,9.420000076293945,12.079999923706055
2017-12-18,94.55491638183594,236.0604705810547,67.5578384399414,9.529999732971191,12.069999694824219
2017-12-19,94.21046447753906,235.1539306640625,67.35830688476562,10.029999732971191,12.510000228881836
2017-12-20,94.19231414794922,235.03067016601562,67.5578384399414,9.720000267028809,12.369999885559082
2017-12-21,94.1177978515625,235.51478576660156,67.67094421386719,9.619999885559082,12.350000381469727
2017-12-22,94.09959411621094,235.45318603515625,67.61480712890625,9.899999618530273,12.489999771118164
2017-12-26,93.85411834716797,235.1715087890625,67.45435333251953,10.25,12.619999885559082
2017-12-27,94.09959411621094,235.28591918945312,67.35807800292969,10.470000267028809,12.649999618530273
2017-12-28,94.2905044555664,235.77005004882812,67.50247955322266,10.180000305175781,12.760000228881836
2017-12-29,93.76317596435547,234.881103515625,67.09326934814453,11.039999961853027,13.09000015258789
2018-01-02,94.49962615966797,236.5621795654297,67.98389434814453,9.770000457763672,12.609999656677246
2018-01-03,95.44518280029297,238.0584716796875,68.06412506103516,9.149999618530273,12.319999694824219
2018-01-04,96.2452392578125,239.06178283691406,68.4412612915039,9.220000267028809,12.239999771118164
2018-01-05,97.0180435180664,240.65496826171875,68.7541732788086,9.220000267028809,12.0600004196167
2018-01-08,97.2907943725586,241.0950927734375,68.89055633544922,9.520000457763672,12.149999618530273
2018-01-09,97.65447235107422,241.6407012939453,68.88255310058594,10.079999923706055,12.40999984741211
2018-01-10,97.55445098876953,241.27102661132812,68.89055633544922,9.819999694824219,12.359999656677246
2018-01-11,98.21815490722656,243.03140258789062,69.74105834960938,9.880000114440918,12.15999984741211
2018-01-12,99.15460968017578,244.61566162109375,70.2706298828125,10.15999984741211,12.199999809265137
2018-01-16,98.93640899658203,243.7795867919922,70.00585174560547,11.65999984741211,13.229999542236328
2018-01-17,100.58198547363281,246.10316467285156,70.6798324584961,11.90999984741211,13.25
2018-01-18,100.47293090820312,245.68951416015625,70.5995864868164,12.220000267028809,13.579999923706055
2018-01-19,101.06387329101562,246.80722045898438,70.76007080078125,11.270000457763672,13.039999961853027
2018-01-22,101.68209838867188,248.81410217285156,71.27359008789062,11.029999732971191,12.989999771118164
2018-01-23,101.80940246582031,249.3421630859375,71.28961181640625,11.100000381469727,13.220000267028809
2018-01-24,101.58209228515625,249.2454833984375,71.08097076416016,11.470000267028809,13.529999732971191
2018-01-25,101.80940246582031,249.3509063720703,70.72795867919922,11.579999923706055,13.680000305175781
2018-01-26,103.24588775634766,252.23793029785156,71.722900390625,11.079999923706055,13.460000038146973
2018-01-29,102.46399688720703,250.56558227539062,71.35381317138672,13.84000015258789,14.989999771118164
2018-01-30,100.89110565185547,247.9955596923828,70.2706298828125,14.789999961853027,15.829999923706055
2018-01-31,101.4729995727539,248.11868286132812,70.02191162109375,13.539999961853027,14.899999618530273
2018-02-01,101.37300872802734,247.8370819091797,69.88550567626953,13.470000267028809,14.720000267028809
2018-02-02,99.0363998413086,242.44168090820312,68.06412506103516,17.309999465942383,17.030000686645508
2018-02-05,94.79967498779297,232.30221557617188,65.44843292236328,37.31999969482422,28.1299991607666
2018-02-06,97.09988403320312,236.87904357910156,66.98900604248047,29.979999542236328,23.75
2018-02-07,96.77254486083984,235.593994140625,66.8846664428711,27.729999542236328,23.030000686645508
2018-02-08,92.68128204345703,226.7571258544922,64.39735412597656,33.459999084472656,27.329999923706055
2018-02-09,94.52690887451172,230.1633758544922,65.18366241455078,29.059999465942383,24.920000076293945
2018-02-12,96.1816177368164,233.54318237304688,66.16253662109375,25.610000610351562,22.860000610351562
2018-02-13,96.59981536865234,234.12408447265625,66.41929626464844,24.969999313354492,22.649999618530273
2018-02-14,98.3727035522461,237.2838592529297,67.4222640991211,19.260000228881836,19.34000015258789
2018-02-15,99.59101104736328,240.31166076660156,68.08819580078125,19.1299991607666,19.079999923706055
2018-02-16,99.4909896850586,240.38204956054688,68.07215881347656,19.459999084472656,19.170000076293945
2018-02-20,99.47279357910156,238.8769989013672,67.52655029296875,20.600000381469727,20.010000228881836
2018-02-21,99.00003814697266,237.68881225585938,67.11736297607422,20.020000457763672,20.030000686645508
2018-02-22,99.16368865966797,237.9968719482422,67.20561218261719,18.719999313354492,19.059999465942383
2018-02-23,100.71837615966797,241.79039001464844,68.3128662109375,16.489999771118164,17.5
2018-02-26,101.90030670166016,244.5980987548828,69.1954345703125,15.800000190734863,16.920000076293945
2018-02-27,100.9456787109375,241.54385375976562,68.41716003417969,18.59000015258789,19.020000457763672
2018-02-28,99.99103546142578,239.0970001220703,67.71109771728516,19.850000381469727,19.889999389648438
2018-03-01,98.19995880126953,235.62037658691406,66.78839874267578,22.469999313354492,21.420000076293945
2018-03-02,98.51817321777344,236.8350372314453,67.13341522216797,19.59000015258789,19.860000610351562
2018-03-05,99.6910171508789,239.5723419189453,67.83145904541016,18.729999542236328,19.209999084472656
2018-03-06,99.98196411132812,240.1796875,68.0801773071289,18.360000610351562,19.239999771118164
2018-03-07,100.21833801269531,240.09158325195312,67.89562225341797,17.760000228881836,18.84000015258789
2018-03-08,100.65473175048828,241.25347900390625,68.04004669189453,16.540000915527344,18.18000030517578
2018-03-09,102.6276626586914,245.45188903808594,69.17140197753906,14.640000343322754,17.010000228881836
2018-03-12,102.56400299072266,245.143798828125,69.17938995361328,15.779999732971191,17.799999237060547
