Date,pcr_approx
2015-10-28,0.4865999984741211
2015-10-29,0.4921999931335449
2015-10-30,0.5013999938964844
2015-11-02,0.4829999923706055
2015-11-03,0.4907999992370605
2015-11-04,0.5102000045776367
2015-11-05,0.5010000038146972
2015-11-06,0.4865999984741211
2015-11-09,0.5304000091552734
2015-11-10,0.5057999992370605
2015-11-11,0.5211999893188477
2015-11-12,0.567400016784668
2015-11-13,0.6015999984741212
2015-11-16,0.5631999969482422
2015-11-17,0.5768000030517578
2015-11-18,0.5370000076293945
2015-11-19,0.5397999954223632
2015-11-20,0.5094000053405762
2015-11-23,0.5123999977111816
2015-11-24,0.5186000061035156
2015-11-25,0.503799991607666
2015-11-27,0.5023999977111816
2015-11-30,0.5225999832153321
2015-12-01,0.49340000152587893
2015-12-02,0.5181999969482421
2015-12-03,0.5622000122070312
2015-12-04,0.49620000839233397
2015-12-07,0.5168000030517578
2015-12-08,0.5520000076293945
2015-12-09,0.5922000122070312
2015-12-10,0.5868000030517578
2015-12-11,0.6877999877929688
2015-12-14,0.6545999908447265
2015-12-15,0.6190000152587891
2015-12-16,0.5572000122070313
2015-12-17,0.5788000106811524
2015-12-18,0.6140000152587891
2015-12-21,0.5740000152587891
2015-12-22,0.5320000076293945
2015-12-23,0.5113999938964844
2015-12-24,0.5147999954223633
2015-12-28,0.5381999969482422
2015-12-29,0.5215999984741211
2015-12-30,0.5458000183105469
2015-12-31,0.5641999816894532
2016-01-04,0.6140000152587891
2016-01-05,0.5868000030517578
2016-01-06,0.6118000030517579
2016-01-07,0.6997999954223633
2016-01-08,0.7402000045776367
2016-01-11,0.6859999847412109
2016-01-12,0.6493999862670898
2016-01-13,0.7043999862670899
2016-01-14,0.6790000152587891
2016-01-15,0.7404000091552734
2016-01-19,0.720999984741211
2016-01-20,0.7518000030517578
2016-01-21,0.7338000106811524
2016-01-22,0.6468000030517578
2016-01-25,0.6829999923706055
2016-01-26,0.65
2016-01-27,0.6622000122070313
2016-01-28,0.6484000015258788
2016-01-29,0.6040000152587891
2016-02-01,0.5995999908447266
2016-02-02,0.6395999908447265
2016-02-03,0.6329999923706054
2016-02-04,0.6368000030517578
2016-02-05,0.6675999832153321
2016-02-08,0.72
2016-02-09,0.7308000183105469
2016-02-10,0.7258000183105469
2016-02-11,0.7627999877929688
2016-02-12,0.7079999923706055
2016-02-16,0.6822000122070313
2016-02-17,0.6461999893188477
2016-02-18,0.6327999877929688
2016-02-19,0.6106000137329102
2016-02-22,0.587599983215332
2016-02-23,0.6195999908447266
2016-02-24,0.6143999862670898
2016-02-25,0.5822000122070312
2016-02-26,0.5961999893188477
2016-02-29,0.610999984741211
2016-03-01,0.5540000152587891
2016-03-02,0.5418000030517578
2016-03-03,0.534000015258789
2016-03-04,0.5372000122070313
2016-03-07,0.5470000076293945
2016-03-08,0.5734000015258789
2016-03-09,0.5668000030517578
2016-03-10,0.5609999847412109
2016-03-11,0.53
2016-03-14,0.5384000015258789
2016-03-15,0.5368000030517578
2016-03-16,0.4997999954223633
2016-03-17,0.488799991607666
2016-03-18,0.4804000091552734
2016-03-21,0.47579999923706057
2016-03-22,0.4834000015258789
2016-03-23,0.498799991607666
2016-03-24,0.4947999954223633
2016-03-28,0.5047999954223633
2016-03-29,0.47639999389648435
2016-03-30,0.471200008392334
2016-03-31,0.47899999618530276
2016-04-01,0.4620000076293945
2016-04-04,0.48239999771118164
2016-04-05,0.5084000015258789
2016-04-06,0.4818000030517578
2016-04-07,0.5231999969482422
2016-04-08,0.5071999931335449
2016-04-11,0.5252000045776367
2016-04-12,0.49700000762939456
2016-04-13,0.4768000030517578
2016-04-14,0.4744000053405762
2016-04-15,0.47239999771118163
2016-04-18,0.46700000762939453
2016-04-19,0.4647999954223633
2016-04-20,0.4655999946594238
2016-04-21,0.47899999618530276
2016-04-22,0.4644000053405762
2016-04-25,0.4815999984741211
2016-04-26,0.47920000076293945
2016-04-27,0.4754000091552734
2016-04-28,0.5044000053405762
2016-04-29,0.5139999961853028
2016-05-02,0.4936000061035156
2016-05-03,0.5120000076293946
2016-05-04,0.5209999847412109
2016-05-05,0.5181999969482421
2016-05-06,0.49440000534057615
2016-05-09,0.49139999389648437
2016-05-10,0.4726000022888184
2016-05-11,0.493799991607666
2016-05-12,0.4881999969482422
2016-05-13,0.5007999992370605
2016-05-16,0.4936000061035156
2016-05-17,0.5113999938964844
2016-05-18,0.5189999961853027
2016-05-19,0.5265999984741211
2016-05-20,0.5039999961853028
2016-05-23,0.5163999938964844
2016-05-24,0.4884000015258789
2016-05-25,0.4779999923706055
2016-05-26,0.4686000061035156
2016-05-27,0.4623999977111816
2016-05-31,0.483799991607666
2016-06-01,0.48399999618530276
2016-06-02,0.4726000022888184
2016-06-03,0.4694000053405762
2016-06-06,0.47299999237060547
2016-06-07,0.48100000381469726
2016-06-08,0.4815999984741211
2016-06-09,0.4928000068664551
2016-06-10,0.5406000137329101
2016-06-13,0.6193999862670898
2016-06-14,0.61
2016-06-15,0.6027999877929687
2016-06-16,0.587400016784668
2016-06-17,0.5881999969482422
2016-06-20,0.567400016784668
2016-06-21,0.5695999908447266
2016-06-22,0.6234000015258789
2016-06-23,0.545
2016-06-24,0.7152000045776368
2016-06-27,0.6770000076293945
2016-06-28,0.575
2016-06-29,0.5327999877929688
2016-06-30,0.5126000022888184
2016-07-01,0.49540000915527344
2016-07-05,0.5115999984741211
2016-07-06,0.49920000076293947
2016-07-07,0.49520000457763674
2016-07-08,0.46399999618530274
2016-07-11,0.47079999923706056
2016-07-12,0.47100000381469725
2016-07-13,0.46079999923706055
2016-07-14,0.4563999938964844
2016-07-15,0.4534000015258789
2016-07-18,0.44879999160766604
2016-07-19,0.43940000534057616
2016-07-20,0.43540000915527344
2016-07-21,0.45479999542236327
2016-07-22,0.44040000915527344
2016-07-25,0.4573999977111816
2016-07-26,0.46100000381469725
2016-07-27,0.4565999984741211
2016-07-28,0.4544000053405762
2016-07-29,0.43739999771118165
2016-08-01,0.44879999160766604
2016-08-02,0.4673999977111816
2016-08-03,0.4571999931335449
2016-08-04,0.4484000015258789
2016-08-05,0.4278000068664551
2016-08-08,0.43
2016-08-09,0.4331999969482422
2016-08-10,0.4410000038146973
2016-08-11,0.4336000061035156
2016-08-12,0.4310000038146973
2016-08-15,0.43620000839233397
2016-08-16,0.45280000686645505
2016-08-17,0.44379999160766603
2016-08-18,0.4286000061035156
2016-08-19,0.4268000030517578
2016-08-22,0.44540000915527345
2016-08-23,0.44760000228881835
2016-08-24,0.46899999618530275
2016-08-25,0.4726000022888184
2016-08-26,0.47299999237060547
2016-08-29,0.458799991607666
2016-08-30,0.4623999977111816
2016-08-31,0.4684000015258789
2016-09-01,0.4695999908447266
2016-09-02,0.43959999084472656
2016-09-06,0.44040000915527344
2016-09-07,0.43879999160766603
2016-09-08,0.4502000045776367
2016-09-09,0.55
2016-09-12,0.5031999969482421
2016-09-13,0.5570000076293945
2016-09-14,0.5627999877929688
2016-09-15,0.5259999847412109
2016-09-16,0.5073999977111816
2016-09-19,0.5105999946594239
2016-09-20,0.518400001525879
2016-09-21,0.46600000381469725
2016-09-22,0.44040000915527344
2016-09-23,0.44579999923706054
2016-09-26,0.49
2016-09-27,0.4620000076293945
2016-09-28,0.44780000686645505
2016-09-29,0.4804000091552734
2016-09-30,0.46579999923706056
2016-10-03,0.47139999389648435
2016-10-04,0.4726000022888184
2016-10-05,0.4597999954223633
2016-10-06,0.45680000305175783
2016-10-07,0.4695999908447266
2016-10-10,0.4676000022888184
2016-10-11,0.5071999931335449
2016-10-12,0.5181999969482421
2016-10-13,0.5338000106811523
2016-10-14,0.522400016784668
2016-10-17,0.5241999816894531
2016-10-18,0.5055999946594238
2016-10-19,0.4881999969482422
2016-10-20,0.475
2016-10-21,0.46680000305175784
2016-10-24,0.46040000915527346
2016-10-25,0.46920000076293944
2016-10-26,0.4847999954223633
2016-10-27,0.5071999931335449
2016-10-28,0.5238000106811523
2016-10-31,0.5411999893188476
2016-11-01,0.5711999893188476
2016-11-02,0.5863999938964843
2016-11-03,0.6415999984741211
2016-11-04,0.6502000045776367
2016-11-07,0.5741999816894532
2016-11-08,0.5747999954223633
2016-11-09,0.48760000228881833
2016-11-10,0.4947999954223633
2016-11-11,0.4834000015258789
2016-11-14,0.48959999084472655
2016-11-15,0.4673999977111816
2016-11-16,0.4744000053405762
2016-11-17,0.46700000762939453
2016-11-18,0.4570000076293945
2016-11-21,0.4484000015258789
2016-11-22,0.4481999969482422
2016-11-23,0.44860000610351564
2016-11-25,0.4468000030517578
2016-11-28,0.46299999237060546
2016-11-29,0.45799999237060546
2016-11-30,0.4665999984741211
2016-12-01,0.48139999389648436
2016-12-02,0.48239999771118164
2016-12-05,0.4428000068664551
2016-12-06,0.43579999923706053
2016-12-07,0.44440000534057617
2016-12-08,0.45280000686645505
2016-12-09,0.435
2016-12-12,0.45280000686645505
2016-12-13,0.4544000053405762
2016-12-14,0.463799991607666
2016-12-15,0.45579999923706055
2016-12-16,0.4439999961853027
2016-12-19,0.43420000076293946
2016-12-20,0.4289999961853027
2016-12-21,0.42540000915527343
2016-12-22,0.4286000061035156
2016-12-23,0.428799991607666
2016-12-27,0.43979999542236325
2016-12-28,0.45899999618530274
2016-12-29,0.4673999977111816
2016-12-30,0.48079999923706057
2017-01-03,0.4570000076293945
2017-01-04,0.4370000076293945
2017-01-05,0.4334000015258789
2017-01-06,0.42639999389648436
2017-01-09,0.43120000839233397
2017-01-10,0.42979999542236325
2017-01-11,0.42520000457763674
2017-01-12,0.4307999992370605
2017-01-13,0.42459999084472655
2017-01-17,0.43739999771118165
2017-01-18,0.44959999084472657
2017-01-19,0.4555999946594238
2017-01-20,0.4307999992370605
2017-01-23,0.43540000915527344
2017-01-24,0.42139999389648436
2017-01-25,0.41620000839233395
2017-01-26,0.4126000022888183
2017-01-27,0.4115999984741211
2017-01-30,0.43760000228881835
2017-01-31,0.43979999542236325
2017-02-01,0.43620000839233397
2017-02-02,0.4386000061035156
2017-02-03,0.4194000053405762
2017-02-06,0.42739999771118165
2017-02-07,0.4257999992370606
2017-02-08,0.4289999961853027
2017-02-09,0.41760000228881833
2017-02-10,0.41700000762939454
2017-02-13,0.42139999389648436
2017-02-14,0.4147999954223633
2017-02-15,0.43940000534057616
2017-02-16,0.43520000457763675
2017-02-17,0.42979999542236325
2017-02-21,0.43139999389648437
2017-02-22,0.43479999542236325
2017-02-23,0.43420000076293946
2017-02-24,0.42940000534057615
2017-02-27,0.4418000030517578
2017-02-28,0.4584000015258789
2017-03-01,0.45079999923706054
2017-03-02,0.43620000839233397
2017-03-03,0.41920000076293945
2017-03-06,0.4247999954223633
2017-03-07,0.4289999961853027
2017-03-08,0.4371999931335449
2017-03-09,0.4460000038146973
2017-03-10,0.4331999969482422
2017-03-13,0.4270000076293945
2017-03-14,0.4460000038146973
2017-03-15,0.43260000228881834
2017-03-16,0.42420000076293946
2017-03-17,0.42559999465942383
2017-03-20,0.4268000030517578
2017-03-21,0.44940000534057617
2017-03-22,0.456200008392334
2017-03-23,0.4623999977111816
2017-03-24,0.45920000076293943
2017-03-27,0.45
2017-03-28,0.43059999465942383
2017-03-29,0.42840000152587887
2017-03-30,0.4307999992370605
2017-03-31,0.44739999771118166
2017-04-03,0.44760000228881835
2017-04-04,0.43579999923706053
2017-04-05,0.45780000686645506
2017-04-06,0.44780000686645505
2017-04-07,0.4573999977111816
2017-04-10,0.48100000381469726
2017-04-11,0.5013999938964844
2017-04-12,0.5154000091552734
2017-04-13,0.5192000007629395
2017-04-17,0.4931999969482422
2017-04-18,0.4884000015258789
2017-04-19,0.4986000061035156
2017-04-20,0.4829999923706055
2017-04-21,0.49260000228881834
2017-04-24,0.4168000030517578
2017-04-25,0.4152000045776367
2017-04-26,0.41700000762939454
2017-04-27,0.40719999313354494
2017-04-28,0.41639999389648436
2017-05-01,0.40219999313354493
2017-05-02,0.4118000030517578
2017-05-03,0.4136000061035156
2017-05-04,0.40920000076293944
2017-05-05,0.4113999938964844
2017-05-08,0.3954000091552734
2017-05-09,0.39920000076293943
2017-05-10,0.40420000076293944
2017-05-11,0.41200000762939454
2017-05-12,0.40799999237060547
2017-05-15,0.4084000015258789
2017-05-16,0.4129999923706055
2017-05-17,0.5118000030517578
2017-05-18,0.4931999969482422
2017-05-19,0.44079999923706054
2017-05-22,0.4186000061035156
2017-05-23,0.4144000053405762
2017-05-24,0.4004000091552734
2017-05-25,0.3997999954223633
2017-05-26,0.396200008392334
2017-05-30,0.4076000022888184
2017-05-31,0.40819999694824216
2017-06-01,0.39780000686645506
2017-06-02,0.395
2017-06-05,0.4013999938964844
2017-06-06,0.40899999618530275
2017-06-07,0.40780000686645507
2017-06-08,0.40319999694824216
2017-06-09,0.4139999961853027
2017-06-12,0.42920000076293946
2017-06-13,0.4084000015258789
2017-06-14,0.41280000686645507
2017-06-15,0.4179999923706055
2017-06-16,0.4076000022888184
2017-06-19,0.4073999977111816
2017-06-20,0.41719999313354494
2017-06-21,0.415
2017-06-22,0.40959999084472654
2017-06-23,0.4004000091552734
2017-06-26,0.39799999237060546
2017-06-27,0.42120000839233396
2017-06-28,0.4005999946594238
2017-06-29,0.428799991607666
2017-06-30,0.4236000061035156
2017-07-03,0.4244000053405762
2017-07-05,0.42139999389648436
2017-07-06,0.45079999923706054
2017-07-07,0.423799991607666
2017-07-10,0.42219999313354495
2017-07-11,0.4178000068664551
2017-07-12,0.40600000381469725
2017-07-13,0.39799999237060546
2017-07-14,0.3902000045776367
2017-07-17,0.3963999938964844
2017-07-18,0.39780000686645506
2017-07-19,0.39579999923706055
2017-07-20,0.3915999984741211
2017-07-21,0.3871999931335449
2017-07-24,0.38860000610351564
2017-07-25,0.38860000610351564
2017-07-26,0.3920000076293945
2017-07-27,0.40219999313354493
2017-07-28,0.40579999923706056
2017-07-31,0.4052000045776367
2017-08-01,0.4018000030517578
2017-08-02,0.4055999946594238
2017-08-03,0.408799991607666
2017-08-04,0.4005999946594238
2017-08-07,0.39860000610351565
2017-08-08,0.41920000076293945
2017-08-09,0.42219999313354495
2017-08-10,0.5208000183105469
2017-08-11,0.5102000045776367
2017-08-14,0.4465999984741211
2017-08-15,0.44079999923706054
2017-08-16,0.43479999542236325
2017-08-17,0.5110000038146972
2017-08-18,0.48520000457763673
2017-08-21,0.463799991607666
2017-08-22,0.4270000076293945
2017-08-23,0.445
2017-08-24,0.44459999084472657
2017-08-25,0.42559999465942383
2017-08-28,0.42639999389648436
2017-08-29,0.4339999961853027
2017-08-30,0.4244000053405762
2017-08-31,0.4118000030517578
2017-09-01,0.40260000228881837
2017-09-05,0.44459999084472657
2017-09-06,0.43260000228881834
2017-09-07,0.4310000038146973
2017-09-08,0.44239999771118166
2017-09-11,0.41459999084472654
2017-09-12,0.4115999984741211
2017-09-13,0.41000000000000003
2017-09-14,0.408799991607666
2017-09-15,0.4034000015258789
2017-09-18,0.40299999237060546
2017-09-19,0.40360000610351565
2017-09-20,0.39559999465942386
2017-09-21,0.3934000015258789
2017-09-22,0.39180000305175783
2017-09-25,0.40420000076293944
2017-09-26,0.4034000015258789
2017-09-27,0.3973999977111816
2017-09-28,0.39100000381469724
2017-09-29,0.3902000045776367
2017-10-02,0.38899999618530273
2017-10-03,0.3902000045776367
2017-10-04,0.39260000228881836
2017-10-05,0.383799991607666
2017-10-06,0.39299999237060546
2017-10-09,0.4065999984741211
2017-10-10,0.4015999984741211
2017-10-11,0.3970000076293945
2017-10-12,0.39819999694824215
2017-10-13,0.3921999931335449
2017-10-16,0.39819999694824215
2017-10-17,0.406200008392334
2017-10-18,0.4013999938964844
2017-10-19,0.40100000381469725
2017-10-20,0.3994000053405762
2017-10-23,0.42139999389648436
2017-10-24,0.4231999969482422
2017-10-25,0.42459999084472655
2017-10-26,0.42600000381469727
2017-10-27,0.39600000381469724
2017-10-30,0.41000000000000003
2017-10-31,0.40360000610351565
2017-11-01,0.40399999618530275
2017-11-02,0.39860000610351565
2017-11-03,0.3828000068664551
2017-11-06,0.38799999237060545
2017-11-07,0.39780000686645506
2017-11-08,0.39559999465942386
2017-11-09,0.41000000000000003
2017-11-10,0.4257999992370606
2017-11-13,0.43
2017-11-14,0.4318000030517578
2017-11-15,0.46260000228881837
2017-11-16,0.43520000457763675
2017-11-17,0.4286000061035156
2017-11-20,0.4129999923706055
2017-11-21,0.3945999908447266
2017-11-22,0.39760000228881837
2017-11-24,0.3934000015258789
2017-11-27,0.3973999977111816
2017-11-28,0.4005999946594238
2017-11-29,0.4139999961853027
2017-11-30,0.42559999465942383
2017-12-01,0.4286000061035156
2017-12-04,0.4336000061035156
2017-12-05,0.4265999984741211
2017-12-06,0.4204000091552734
2017-12-07,0.40319999694824216
2017-12-08,0.3915999984741211
2017-12-11,0.3868000030517578
2017-12-12,0.3984000015258789
2017-12-13,0.40360000610351565
2017-12-14,0.4097999954223633
2017-12-15,0.3884000015258789
2017-12-18,0.39059999465942385
2017-12-19,0.4005999946594238
2017-12-20,0.3944000053405762
2017-12-21,0.3923999977111816
2017-12-22,0.39799999237060546
2017-12-26,0.405
2017-12-27,0.4094000053405762
2017-12-28,0.40360000610351565
2017-12-29,0.4207999992370606
2018-01-02,0.3954000091552734
2018-01-03,0.38299999237060545
2018-01-04,0.38440000534057617
2018-01-05,0.38440000534057617
2018-01-08,0.39040000915527345
2018-01-09,0.4015999984741211
2018-01-10,0.3963999938964844
2018-01-11,0.39760000228881837
2018-01-12,0.40319999694824216
2018-01-16,0.4331999969482422
2018-01-17,0.4381999969482422
2018-01-18,0.44440000534057617
2018-01-19,0.42540000915527343
2018-01-22,0.4205999946594238
2018-01-23,0.42200000762939455
2018-01-24,0.42940000534057615
2018-01-25,0.4315999984741211
2018-01-26,0.4215999984741211
2018-01-29,0.4768000030517578
2018-01-30,0.49579999923706053
2018-01-31,0.47079999923706056
2018-02-01,0.4694000053405762
2018-02-02,0.5461999893188476
2018-02-05,0.9463999938964844
2018-02-06,0.7995999908447265
2018-02-07,0.7545999908447265
2018-02-08,0.8691999816894531
2018-02-09,0.7811999893188477
2018-02-12,0.7122000122070312
2018-02-13,0.6993999862670899
2018-02-14,0.5852000045776368
2018-02-15,0.582599983215332
2018-02-16,0.5891999816894531
2018-02-20,0.6120000076293945
2018-02-21,0.6004000091552735
2018-02-22,0.5743999862670899
2018-02-23,0.5297999954223633
2018-02-26,0.5160000038146972
2018-02-27,0.5718000030517578
2018-02-28,0.5970000076293945
2018-03-01,0.6493999862670898
2018-03-02,0.5918000030517578
2018-03-05,0.5745999908447266
2018-03-06,0.5672000122070313
2018-03-07,0.5552000045776367
2018-03-08,0.5308000183105469
2018-03-09,0.4928000068664551
2018-03-12,0.5155999946594239
2018-03-13,0.5270000076293946
2018-03-14,0.5445999908447265
2018-03-15,0.5318000030517578
2018-03-16,0.5160000038146972
2018-03-19,0.5804000091552735
2018-03-20,0.5640000152587891
2018-03-21,0.5572000122070313
2018-03-22,0.6668000030517578
2018-03-23,0.697400016784668
2018-03-26,0.6206000137329102
2018-03-27,0.65
2018-03-28,0.657400016784668
2018-03-29,0.5993999862670898
2018-04-02,0.672400016784668
2018-04-03,0.6220000076293946
2018-04-04,0.6011999893188477
2018-04-05,0.5788000106811524
2018-04-06,0.6297999954223633
2018-04-09,0.6354000091552734
2018-04-10,0.6093999862670898
2018-04-11,0.6047999954223633
2018-04-12,0.5697999954223633
2018-04-13,0.5481999969482422
2018-04-16,0.5311999893188477
2018-04-17,0.505
2018-04-18,0.5120000076293946
2018-04-19,0.5192000007629395
2018-04-20,0.537599983215332
2018-04-23,0.5268000030517578
2018-04-24,0.5604000091552734
2018-04-25,0.5568000030517578
2018-04-26,0.5247999954223633
2018-04-27,0.5081999969482421
2018-04-30,0.5186000061035156
2018-05-01,0.5097999954223633
2018-05-02,0.5194000053405762
2018-05-03,0.5179999923706055
2018-05-04,0.49540000915527344
2018-05-07,0.495
2018-05-08,0.49420000076293946
2018-05-09,0.4684000015258789
2018-05-10,0.4645999908447266
2018-05-11,0.45299999237060545
2018-05-14,0.45860000610351564
2018-05-15,0.49260000228881834
2018-05-16,0.4684000015258789
2018-05-17,0.4686000061035156
2018-05-18,0.4684000015258789
2018-05-21,0.4615999984741211
2018-05-22,0.4644000053405762
2018-05-23,0.4515999984741211
2018-05-24,0.4505999946594238
2018-05-25,0.4644000053405762
2018-05-29,0.5404000091552734
2018-05-30,0.498799991607666
2018-05-31,0.5086000061035156
2018-06-01,0.46920000076293944
2018-06-04,0.45479999542236327
2018-06-05,0.44799999237060545
2018-06-06,0.4328000068664551
2018-06-07,0.44260000228881835
2018-06-08,0.44360000610351563
2018-06-11,0.4470000076293945
2018-06-12,0.4468000030517578
2018-06-13,0.458799991607666
2018-06-14,0.44239999771118166
2018-06-15,0.43959999084472656
2018-06-18,0.446200008392334
2018-06-19,0.46700000762939453
2018-06-20,0.45579999923706055
2018-06-21,0.4928000068664551
2018-06-22,0.4754000091552734
2018-06-25,0.5465999984741211
2018-06-26,0.518400001525879
2018-06-27,0.5581999969482422
2018-06-28,0.5370000076293945
2018-06-29,0.5218000030517578
2018-07-02,0.5120000076293946
2018-07-03,0.5227999877929688
2018-07-05,0.49940000534057616
2018-07-06,0.4673999977111816
2018-07-09,0.45379999160766604
2018-07-10,0.45280000686645505
