Date,GLD,HYG,LQD,SPY,TLT,UUP
2015-02-18,0.002844532329830063,0.0034041079951838693,0.003575601034891296,9.506011017323956e-05,0.005939832344631135,0.0004019380018891461
2015-02-19,-0.0034381460295276334,-0.0022982804382737365,-0.00016566463027511968,-0.0007140229709686752,-0.0066138383841591875,0.0036159886137636654
2015-02-20,-0.005692631086866906,0.0027427187150030896,0.0014918814144491144,0.006001008050717127,0.002932845135265705,-0.000800840654188617
2015-02-23,0.0013011929863573357,0.0007659845745617844,0.0033924191066272424,-0.00014208905451118525,0.011458774441118091,0.0028045484910184104
2015-02-24,-0.0014727381832787545,0.0009837492681694648,0.0065134103171988755,0.002840701902780962,0.01312590881048803,-0.0019974639924231763
2015-02-25,0.0038174111040851777,0.0032755896487386416,0.0009013264627126816,-0.0008497182611569842,0.004318696938204525,-0.0020016446389786724
2015-02-26,0.0031979494930112207,-0.0002173490376781162,-0.0054017993532908815,-0.0011815451887707829,-0.013668260470947824,0.010429336548982038
2015-02-27,0.0007754283408443197,0.0002173962885523295,0.0023870963261016787,-0.0034058748442762354,0.008408086465319542,0.00039690085599697333
2015-03-02,-0.004132260173905,-0.00018555835893063755,-0.008669328836763968,0.006313388517245944,-0.018626205906034587,0.0019840793465031314
2015-03-03,-0.0018153447779967191,-0.002842974963088163,-0.0005811519090644923,-0.004104179405311159,-0.0036258155134937242,-0.0003960481985232356
2015-03-04,-0.0031176981600916642,-0.0018640839464967307,-0.0006650393778468988,-0.0042156111929307905,0.0003162438851280758,0.005150666492987677
2015-03-05,-0.0009556129768769628,0.0018675652448887359,0.0013308705897940865,0.0010940573831914602,-0.001265310464828695,0.004729918231216823
2015-03-06,-0.02730434251868208,-0.0063589777299711825,-0.010628993222447813,-0.01406458678874356,-0.022092054587564358,0.012161626917325696
2015-03-09,0.000983377523255502,-0.0020964799559856084,0.00402882291969342,0.004144861479063344,0.009231341819974759,0.0
2015-03-10,-0.004912057209624399,-0.003871286656000783,0.001587895707512832,-0.016222196498811958,0.013157661492665618,0.010465254680134928
2015-03-11,-0.006013266738071565,0.0027754824295385117,0.005091436718754894,-0.002341686706570645,0.007285102555979028,0.011123786543385084
2015-03-12,-0.0002708693390236494,0.0019928528551704794,-0.0009967098139388453,0.012714126057903785,-0.0007079413290174141,-0.005311019165158859
2015-03-13,0.001445050857576513,-0.003424878905551876,-0.0028262379050748576,-0.006132323743846535,-0.003067455262182328,0.010297356904913402
2015-03-16,-0.0006313103946443688,-0.000997785983709809,0.001000625519570919,0.01336055137663772,0.009627299512463328,-0.007549924291317067
2015-03-17,-0.005414660114975933,-0.004993531297920684,0.0016659175161970463,-0.002972366741717858,0.008284681952881234,0.0003802941456674258
2015-03-18,0.019598980855210835,0.008922128401265272,0.01230338701857292,0.012021398072621148,0.01930262660520743,-0.019771858166618195
2015-03-19,-0.0007119500676271429,-0.007959421988293691,-0.005091646034385722,-0.004561601182948571,-0.005095578610347706,0.015127980200852154
2015-03-20,0.011399045051747603,0.007800424357794267,0.002806085183716389,0.008827108685237839,0.005274783832593499,-0.013374121275554929
2015-03-23,0.006339713151693793,0.0007739288523656018,0.002305149938664819,-0.0019485523252686932,-0.001217253964554188,-0.010844188929193366
2015-03-24,0.002449897428068226,0.0015469645321579684,0.0014779671201390343,-0.005618866729977801,0.009669331880333143,0.003132319793947458
2015-03-25,0.001396558108890389,-0.0026474530399029916,-0.003279912893935588,-0.014654041808204399,-0.008445179937684122,-0.0027322996044046866
2015-03-26,0.00653708688272836,-0.00011064138162575343,-0.00617055869620009,-0.0023811922364752602,-0.015589260560629592,0.003522492021692747
2015-03-27,-0.0036370435238182175,0.0007741951184641049,0.003973235171599088,0.0022894705800349247,0.0124373103838753,0.0007800481492734601
2015-03-30,-0.01138534318086215,0.002763060705264442,0.0017317407302366306,0.012200093081478292,-0.004959311024915314,0.007794223529909994
2015-03-31,-0.0007911765968406925,-0.0012121391243195,0.0018104964455152306,-0.008739946106763319,0.002146756573511821,0.0015467357157601391
2015-04-01,0.017068403567705115,0.002062568263202058,0.0028754232224657006,-0.0035360262273569365,0.013134107488989022,0.0003861969456326886
2015-04-02,-0.0027681634865752702,0.000773915452632945,-0.001643168855551047,0.0035977099645079225,-0.010594861296552294,-0.007719106610714843
2015-04-06,0.012231121417765056,0.0025423145336833652,0.0013173801255457196,0.006732719965196754,-0.005584047784456092,-0.007779065931309059
2015-04-07,-0.004970450072155241,0.005292780180838896,0.00361547682704777,-0.0026462687495890647,0.008384589663911868,0.011368159183942739
2015-04-08,-0.00551200918339656,-0.00021935578314402626,-0.0003272457318532762,0.0033770111734290342,0.00030486688265396467,0.0015503327166750402
2015-04-09,-0.006928232816320268,-0.0009875428586617607,-0.0050787819430294645,0.004423495203293992,-0.012963932723444982,0.010449055168049615
2015-04-10,0.011336906536289382,0.0023066196428629393,0.0013996645264604535,0.005457205134381082,0.0014676257458030584,0.00229784487194884
2015-04-13,-0.007157039081814864,-0.0018628556688042863,-0.00032893205377082513,-0.004522813405127057,0.0013890098835505071,0.0015284136716728902
2015-04-14,-0.006079528851422933,0.00043859787516686843,0.002302913842711085,0.0019131285077202964,0.007087499113973328,-0.007630580161728573
2015-04-15,0.008650802539753588,0.0039505315085808235,0.0006562930672238121,0.004486790058574108,-0.0008416833035537197,-0.00461362240065144
2015-04-16,-0.0034653168571547877,-0.0020766632286245423,-0.0005742812834865774,-0.0002851375847686688,-0.0049766541602813685,-0.007724981555744526
2015-04-17,0.004955226470251928,-0.0030667222335487576,0.0027077798675052556,-0.011503538772332678,0.011465127919972673,-0.0023355897666329506
2015-04-20,-0.007612433088526105,0.002197082396078409,-0.002372730277131696,0.00913706989758789,-0.008825238534682978,0.005852554710193525
2015-04-21,0.005753103431764384,0.0006575597085221041,-0.0002464564428394933,-0.0011913420924526408,-0.004526912819742379,0.0011637180348398335
2015-04-22,-0.013433831333510171,-0.0009858788412632213,-0.0064805102217415644,0.004914054370532828,-0.015266575251190018,0.0
2015-04-23,0.007291591124513719,-0.00032855034178469467,0.0025598016329315687,0.0025160765543572605,0.00430646024697956,-0.007361470418730143
2015-04-24,-0.01404151891618688,0.0016455437257076877,0.0018941176351301436,0.002320819503987881,0.006236929087733101,-0.003903196033050338
2015-04-27,0.02016805588455428,0.000328643019108954,-0.0007396912433068614,-0.004157679465031094,0.0,-0.0031348641084719686
2015-04-28,0.008670770693864016,-0.001533063662375378,-0.00592338344369403,0.0031784491037794016,-0.013791629728008514,-0.006289175531690505
2015-04-29,-0.007048909841977813,-0.001863556591940263,-0.008274965397872647,-0.00411444161546104,-0.0122547997932132,-0.008702719491463506
2015-04-30,-0.017660816187341055,-0.0005493227888216934,0.0008338875306217464,-0.010020567474120834,0.0017490285041497078,-0.005985582597586858
2015-05-01,-0.0034370263986326366,0.0022300907907510936,-0.005517790703924219,0.01084118008201318,-0.013460627631457278,0.004817263765217961
2015-05-04,0.009020132884241638,-0.00022080167971383347,-0.0031942835245418744,0.0028476261468699526,-0.009435878760259642,0.002796887429705075
2015-05-05,0.0028045547686559313,-0.0013220248697718429,-0.0016864604878668032,-0.011451909367696245,-0.0013837710964195171,-0.002789086668262164
2015-05-06,-0.0005243625201353241,-0.0029780613864450745,-0.004308889420478024,-0.004116700313928967,-0.017120726744242143,-0.011186363901306784
2015-05-07,-0.00821967852736405,-0.00011105245611386927,0.0039874736489327045,0.003989731394765883,0.01343739430144164,0.005252361888536727
2015-05-08,0.004849259924502469,0.007856646345504759,0.005747068975957781,0.013166161599927673,0.002700721014164298,0.0012058140056672162
2015-05-11,-0.0038606864674344266,-0.006257552334423155,-0.01008341479993724,-0.004772924826975777,-0.02432427578316665,0.003211631385007685
2015-05-12,0.00854400802548061,-0.00011119404867165894,-0.0014429665824059468,-0.002991429058424533,0.0025930319566995763,-0.005602362201487132
2015-05-13,0.01790395678391099,-0.0014364977493689368,-0.0009356641256108578,0.00019061558087574149,-0.008011045742056244,-0.00885303585618713
2015-05-14,0.005405381698172951,0.004868980870842865,0.003403909405716554,0.010427707183973123,0.002692144261292384,-0.003247956516427175
2015-05-15,0.002986844796122101,0.002202278904704258,0.0069533769779905885,0.001083873332298868,0.02005091567653894,-0.0016293630566850403
2015-05-18,-8.510283616403047e-05,-0.001647967342230161,-0.0076633815367723734,0.0031067501097032935,-0.01677789013154518,0.009791946976418053
2015-05-19,-0.013869956602948319,-0.0015406717775913181,-0.00534654969528392,-0.00032847806711655547,-0.008866609198620035,0.011717055651586428
2015-05-20,0.0016395067944336983,-0.0012126425174173727,0.00119534450784764,-0.0007042727718450381,0.001688181324992044,0.0019967572640149367
2015-05-21,-0.003359746584222556,0.0014349039694974142,0.004771294395502945,0.00291256890542102,0.013985301581617149,-0.0015942953346568256
2015-05-22,-0.0007779753253159827,0.0007711291759640027,-0.0006781333423701019,-0.002388517246297406,0.0004157150542416499,0.009181836733745286
2015-05-26,-0.014619332476808355,-0.002091977371828091,0.004413036497608713,-0.010751927876657241,0.017109651333018894,0.011075917499736576
2015-05-27,-0.00017561471177085508,0.0022066701034586522,0.001014078173893429,0.009492201065662398,0.0022869179444136023,0.0003911554386863969
2015-05-28,0.0011414281685366845,-0.0004403322756805217,-0.002110137932437861,-0.0011285501984923396,-0.002444211734176527,-0.0027375532137075
2015-05-29,0.0007016473724792416,0.0014321419183584982,0.0004230521803378906,-0.006212830207966924,0.0022049117711990807,-0.0015685719038768253
2015-06-01,-0.0008764108278561666,0.001679310904645348,-0.005604557330188942,0.0020365126625458974,-0.010748097768937037,0.005891542634858693
2015-06-02,0.004035079688356591,-0.0018754601383533798,-0.0051161763988533115,-0.0009926473520791568,-0.013951676189048356,-0.015228488846821597
2015-06-03,-0.007164072177032299,-0.005414373943474438,-0.006427392405565557,0.0026496319545787905,-0.01607534860100901,-0.00674073792426666
2015-06-04,-0.007039801619628361,-0.0032223051353368337,0.005175080809333821,-0.008446548199865234,0.013019650213557332,0.0011977220222170182
2015-06-05,-0.005317250031845466,-0.003009947709304517,-0.005063048608762388,-0.0017134422371891667,-0.012180202360185133,0.008771846775208036
2015-06-08,0.002940144666210953,0.0,-0.0006896571586010314,-0.006149265347257571,-0.001105534293155519,-0.011462429155650544
2015-06-09,0.002220840372015198,-0.0016771404512594401,-0.004488939329575614,-0.00014377026883627408,-0.007916392968559172,-0.0011994549641587415
2015-06-10,0.008509121495031247,0.0013441487212582093,-0.0026871930504114294,0.01199290373222861,-0.008752428356709308,-0.00560451358984182
2015-06-11,-0.004570193783136389,0.002013061378341563,0.008867044263426438,0.003223651052643106,0.02103502788731393,0.0028180046405759107
2015-06-12,-0.0002648664906503839,-0.0036831980232701067,-0.0017233719893979815,-0.007655145896585891,0.0,-0.0008029078462519212
2015-06-15,0.004415790737229308,-0.004705188155845974,-0.00017302861466717,-0.004285443014866774,0.0016105846972185311,-0.0008035530252807899
2015-06-16,-0.003605061549348698,0.00562771296617437,0.002504208272948505,0.005451812526563238,0.007872626935286453,0.0020104981050366177
2015-06-17,0.004677010066397758,-0.0008952431834331476,-8.616935796545988e-05,0.0016171045426895958,-0.007726949411987261,-0.008828258857325078
2015-06-18,0.012911736850284239,0.0036968141217357253,-0.0018087538741209386,0.010399656666387092,-0.004908848509878383,-0.0032388443170479064
2015-06-19,-0.0017342780850801987,0.0005582117476161663,0.005349377111207643,-0.004439484193265564,0.01284376881914251,0.0024370032029079614
2015-06-22,-0.01285617895780966,0.002008047628885734,-0.007894923611209914,0.005122930058639064,-0.02040685331291503,0.0020259759722949244
2015-06-23,-0.006599788842205134,-0.0006681085202793202,-0.0022500950296874267,0.0007082529430491036,-0.006000578553400082,0.011726717570642364
2015-06-24,-0.0026574812063053788,-0.00267414517366793,0.002774910164744071,-0.00726278395296831,0.008624421227885204,-0.0019985357515789337
2015-06-25,-0.0013322133525454083,-0.003016110398991856,-0.001642574483617265,-0.003040248561870018,-0.0035057519615130373,-0.0016018657314845752
2015-06-26,0.001067192410014739,-0.002912437461681905,-0.004590273597540939,-0.00019093205811016034,-0.011240671399528446,0.0028078313758923557
2015-06-29,0.0045309359212182265,-0.006855228194932228,0.008700268221231156,-0.020970257544757342,0.026468712181703102,-0.005599847740982877
2015-06-30,-0.006190828249150737,0.004752423417400342,-0.0018980931709157156,0.0020931292326460404,-0.006932922992050616,0.006838074674574646
2015-07-01,-0.0034706717105629226,0.0001696714401560051,-0.0032060215843072726,0.008015829647369577,-0.013498053226710383,0.007990494486815214
2015-07-02,-0.0019646473844252554,0.0037320620649230474,0.00382567363958608,-0.0009157247329165674,0.0032865678373579232,-0.002377991946065805
2015-07-06,0.002684282539629823,-0.0032673857193091793,0.003984019321537247,-0.0028461123384015963,0.018534547577712335,0.0019863533227106878
2015-07-07,-0.011600887477117294,0.0007909513938990642,0.004140449373657207,0.00628864393509776,0.009394962019850128,0.0031720640369650166
2015-07-08,0.002979362543296782,-0.004969901232100393,0.0013749992133871292,-0.016777243099781347,0.008636429264148981,-0.003952474646379489
2015-07-09,0.0024305003273175085,0.0022705035710886,-0.00660599688053054,0.0018092238553719664,-0.01970241867167355,0.0031746719165930415
2015-07-10,0.0011673603870820948,0.005776649037170234,-0.006390845704917658,0.012591270025461121,-0.015857955638526988,-0.007120226227355753
2015-07-13,-0.00448470723455352,0.0009010156675726133,-0.002173084276736348,0.011037270054674364,-0.0031021971374960433,0.00996010119740065
2015-07-14,-0.002252455219495131,-0.0010128156243963682,0.0008710494018424608,0.004338063693739791,0.0032846673991098196,-0.0015780334430328669
2015-07-15,-0.005237440968471563,0.0,0.0026107774135732953,-0.00033228918568961596,0.01059709059144942,0.004346112534537205
2015-07-16,-0.0036310957932229604,0.0015763276418756522,0.0015623488663263352,0.008024482641848296,0.006905496932650301,0.005507594138813188
2015-07-17,-0.010112979124889843,-0.0026980338383125746,0.0006937216173641403,0.0008479008156392354,0.005164687189162853,0.0023473792585608777
2015-07-20,-0.027151445340146352,-0.004623060398820877,-0.0023384858265823594,0.0005171928387863733,-0.004211615529049584,0.00039023939881577263
2015-07-21,-0.003121988752958438,-0.0018124164642479013,0.0020832480247345853,-0.003950615927023837,0.005413775542765231,-0.007022905305826943
2015-07-22,-0.005409506310776968,-0.006468749386870143,0.0012996356847250201,-0.0017947768106801876,0.006225748562612932,0.002357435399514829
2015-07-23,-0.004484744341763047,-0.0005708376772923796,0.00294177407528462,-0.005630043202528134,0.012457655125590383,-0.003919937614655589
2015-07-24,0.009776637833459612,-0.0028570535438972033,-0.00043169972311474236,-0.010371935775639662,0.002477664288028869,0.0015742174804811437
2015-07-27,-0.00465114258060384,-0.004241043939274158,8.687530596729331e-05,-0.00581727316943792,0.005354625222617537,-0.007858626362816645
2015-07-28,0.0015258061394580746,0.005409819919607983,-0.0007767337684191356,0.012282864370927404,-0.007292253851935326,0.0007920963970464712
2015-07-29,0.0014283139466164663,0.005838813551354516,-0.0008636018927545841,0.006879273656975826,-0.0037152873749604076,0.005540195988080976
2015-07-30,-0.008557588110186587,0.0029592653261394375,0.000518225278917761,0.00023705004770024907,0.007705265454146959,0.00393536399601091
2015-07-31,0.006329756242044127,-0.001701818420381418,0.005183595667648477,-0.0015177305529516794,0.007399824950739431,-0.0031359142915726723
2015-08-03,-0.007910052688847147,-0.0018736944462379723,0.0023266080361314945,-0.0033731687007546585,0.010526649102617691,0.002359379280072904
2015-08-04,0.0020172823011603835,0.0005727164967963549,-0.005073138830020474,-0.0019543355489720637,-0.00793235895307054,0.005100060209355162
2015-08-05,-0.0036429610038530846,-0.0013730871083171836,-0.003889011376348228,0.0032955717193563494,-0.007505918312207149,-0.00039032851491493936
2015-08-06,0.004426047177157111,-0.004120845390281014,0.0019089820775581856,-0.008187795741247839,0.008878312132377664,-0.001952315502886437
2015-08-07,0.002490680503407061,-0.0031046788312321105,0.0034636446696780787,-0.0019201798850030372,0.013118415136714745,-0.0015649790558995846
2015-08-10,0.010224554985406531,0.0028828226415866798,-0.0039697434924688135,0.012599724814727375,-0.012386052409032122,-0.0047023856280079546
2015-08-11,0.005107840610028225,-0.004599257383219868,0.0041595135123058125,-0.009023306111271112,0.015879600519493442,0.0
2015-08-12,0.014022189288677822,-0.001386665117383834,-0.0015536070345386621,0.0011978783390214076,-0.005450676280334132,-0.01062970400694585
2015-08-13,-0.00825985512434746,-0.001271533052120355,-0.0034570351598026683,-0.001244502167240702,-0.003224012160006673,0.0015917574583195204
2015-08-14,-9.360037594363657e-05,0.0005783231013132273,0.0009542825432613533,0.0036424497488909413,0.0023448637126950445,0.002780967219274011
2015-08-17,0.0026204846354274114,0.0,0.003205779416027399,0.00558675726188218,0.004517408586339533,0.001584910917169502
2015-08-18,-0.00018665773900006233,-0.0012734278699741974,-0.003800444683472959,-0.002896529114690183,-0.007869421208823946,0.0023733786375692567
2015-08-19,0.013444145581183786,-0.0009272393750509034,0.0048549548304896994,-0.007905462371529226,0.009874842971822728,-0.006314264399009617
2015-08-20,0.017411325071518213,-0.004872719727545216,0.0006039014612315707,-0.02088115086474429,0.01009940152756017,-0.0055599078758863385
2015-08-21,0.006247689213677798,-0.0036142520427366875,0.000258685970689676,-0.030102711951355277,0.0030157384992799408,-0.009584690172095511
2015-08-24,-0.005399068558895714,-0.008191224014478582,-0.0027579992328238268,-0.042106820169705794,-0.0003171126905686661,-0.01653215694404908
2015-08-25,-0.01239478089494117,0.0020057832743518578,-0.0050996356501169515,-0.01176766720271516,-0.016064136580851485,0.006970126811019384
2015-08-26,-0.013649738394807875,0.008359659958272259,-0.0006086317247315787,0.03839339770964134,-0.019304179950078493,0.012214968270105375
2015-08-27,0.0005573064828525709,0.007473582450654881,0.0009565089558947193,0.024735438100574658,0.0005740353073602211,0.006435997059267784
2015-08-28,0.009003931691107248,0.0009270535049432649,0.001823338930544871,5.0017826866533e-05,0.0029508347706683757,0.0031975111974487103
2015-08-31,0.001103981140304633,-0.0013899540437004587,-0.0025141610444633367,-0.00807894067174797,-0.007682088864322978,-0.0015938417781387049
2015-09-01,0.0034919799162251852,-0.0032257297495356108,0.006058621175549561,-0.029847922035813212,0.0072056636443895705,-0.005985582597586858
2015-09-02,-0.005311302361437398,0.004089224622507048,-0.0014733628783493158,0.018980982084009,-0.008604965823950095,0.005218809344490927
2015-09-03,-0.00718105679403469,0.0013968597489875112,0.004772156845999076,0.0007166977497259364,0.004877308190945895,0.004792345086047645
2015-09-04,-0.0032455349221680585,-0.001046125101751949,0.002245531235611109,-0.015136771441939256,0.00913010006923698,-0.0011923039542948155
2015-09-08,0.000279084378947525,0.0054678325188284305,-0.004652995353279787,0.02513086514023377,-0.014753775287183357,-0.00358145428121881
2015-09-09,-0.012927822107945297,-0.0012723821743516606,0.0021640489523060413,-0.013371693772226023,0.004798852060144965,0.0
2015-09-10,0.0023556016816155267,0.002432314800218327,-0.0019860921128495024,0.0054417286979566715,-0.006752120454861288,-0.003993605708324077
2015-09-11,-0.002067997715628156,-0.00034700614377236594,0.0006918405977869302,0.004544608476079848,0.006300679497966755,-0.004410498006908625
2015-09-14,0.0005651616100608159,-0.001734317534481833,-8.608624811312637e-05,-0.003710873981618179,0.0015644677073276547,0.0004026553738032401
2015-09-15,-0.0030126124190049675,-0.00023068290355976462,-0.007525845755668503,0.01249934691629484,-0.019163884583933366,0.004025760307008852
2015-09-16,0.013314409937664529,-0.0035912962237892865,0.00183042809494105,0.008667247438839842,-0.0037734865304360765,-0.0028067970628049554
2015-09-17,0.010250732723341871,0.0008138330611218159,0.008264546905213166,-0.002248412154666646,0.012205268006345804,-0.01045431473549141
2015-09-18,0.007379350570420495,-0.0027878269838358394,0.0030196396540496107,-0.01634110373488351,0.015384525405687244,0.010158599922478473
2015-09-21,-0.0062265388780913256,-0.0018635392182148047,-0.0050750093308410404,0.005167380998042148,-0.01629767090862566,0.006033643922525256
2015-09-22,-0.00681837162160448,-0.007235770643083228,0.004322381233738515,-0.01297997453533084,0.013903712547532088,0.004398153684697537
2015-09-23,0.003989241131120869,-0.0017628412421606399,-0.0006016075546633193,-0.0015984705330460702,-8.20238600712786e-05,0.0
2015-09-24,0.020975758801157207,-0.004946012084156348,0.00017166544856439536,-0.003616012135857938,0.006815904860588695,-0.0031846010659569712
2015-09-25,-0.006154405994415857,-0.005088384118424272,-0.0030142738224996357,-0.0002591768663229299,-0.008646603633081673,0.0015974787554473568
2015-09-28,-0.012658222571280353,-0.015345135372822782,0.001727840441570594,-0.025096952851199616,0.01711386972429496,-0.0011962892002969072
2015-09-29,-0.004058244045771819,-0.0001207199794557301,0.0012933120607558912,0.0005847679821466834,0.0028320639973244965,-0.0015967500271836244
2015-09-30,-0.010372316278596583,0.00628321059462289,-0.00017163598459613016,0.018658680988423715,-0.0034686648131712072,0.0035987300511532982
2015-10-01,-0.001216519302596475,-0.006418766040787505,-0.0002250851507200613,0.002609133806809716,0.004266437367625331,-0.00039859688801524573
2015-10-02,0.021174875253005654,0.0009719506856955551,0.0044070718129090025,0.014937673522284589,0.006057198872703173,-0.0023914430019853494
2015-10-05,-0.002018545050144094,0.012008423204196816,-0.0026667741971209136,0.017795103601515816,-0.013567119067289468,0.0003996205019092258
2015-10-06,0.010021182319808863,0.00551410455743806,0.001982958684833225,-0.0034264487032803492,0.004313429223004928,-0.006789193530356896
2015-10-07,-0.0014564323795780432,0.010251329893671945,0.003530491933964486,0.008190620070347432,-0.003322666893947779,0.0012062988630219262
2015-10-08,-0.005104809244962594,0.004129505726350624,-0.003946220475436135,0.009026764371387719,-0.008374470320541394,-0.0024095992256712995
2015-10-09,0.015851231139897504,0.00011741567167322664,0.00042984532864931424,0.0005962262291343556,0.0026236314819432227,-0.004831022665731877
2015-10-12,0.00396856499604703,-0.0018802303518941077,0.004046065758727568,0.0009435074465378168,0.0076054910329304,-0.000808986763243813
2015-10-13,0.00494118285707712,-0.0023536371358851005,-0.0007708574924027989,-0.006301843431137044,0.0017042649552470035,-0.0016194683762287276
2015-10-14,0.017432477539802038,-0.0007082678461332037,0.003947614517122888,-0.0047942186067555514,0.008750773872355122,-0.0085156300270951
2015-10-15,-0.004568989141737645,0.0023614125277253706,-0.00042826814250218614,0.015354715226721272,-0.0048996876134602685,0.0065438282978342865
2015-10-16,-0.0070615504042084165,0.004594149580507079,0.00034227207883064104,0.004546482554121711,0.0003228245141704278,0.0016252980578992382
2015-10-19,-0.004178160099818973,0.0026971261456576467,-8.53976667438694e-05,0.0004918200190671129,-0.002743204898520424,0.0028397257806143106
2015-10-20,0.006338214025568112,0.0009359901170662432,-0.0018806021726909261,-0.0012784606394500297,-0.006149293761631758,-0.000808986763243813
2015-10-21,-0.008870752862782494,-0.0010524030895292524,0.004967344085169412,-0.006203513548045492,0.00993243999727067,0.0012146012821716567
2015-10-22,-0.0003580140904458906,0.00035137836539256284,0.0021301676162572836,0.01689413108950344,0.0016928061519256854,0.014557164493761432
2015-10-23,-0.0017011588974217284,0.0035074869874063275,-0.003656171307261369,0.01096136127449876,-0.008530929520722652,0.008369868509764178
2015-10-26,-0.0006277999535804213,-0.0010483742283102782,0.001792626677042275,-0.0024574249809325988,0.006655793841458646,-0.0031620338630643507
2015-10-27,0.0022435609738429285,-0.00326573955319176,0.00025480095433172423,-0.0019326201702589696,0.002500006151186396,0.0007930386416226121
2015-10-28,-0.008058752895948817,0.0026919122593278555,-0.003917480516160032,0.011374865665900735,-0.0040215975257648084,0.00832021695396068
2015-10-29,-0.009568492239339532,-0.0025679226941227595,-0.007012468586720666,-0.0005742275349012171,-0.01590894436095658,-0.004322204129432294
2015-10-30,-0.0038279088978543374,0.0011696971132921785,0.0025836828211196483,-0.004309659252727416,0.007549486169848185,-0.0035517737244429304
2015-11-02,-0.00649594413580179,0.0030995634329984423,-0.004298443398504492,0.01183058775113155,-0.0045947829418010455,-0.0007920963970464712
